item_id,pedido_id,produto_id,quantidade,preco_unitario,desconto_percentual,custo_unitario
3776,2050,7,1,197.88,0.0563,103.55
3777,2051,28,1,262.67,0.1075,142.78
3778,2051,1,1,164.12,0.2184,91.78
3779,2052,8,2,66.07,0.1855,43.6
3780,2052,51,2,379.2,0.1729,201.19
3781,2053,53,2,318.47,0.1814,152.79
3782,2054,42,1,77.3,0.1784,37.56
3783,2055,24,1,545.34,0.1009,217.31
3784,2055,5,2,311.41,0.0964,185.65
3785,2055,8,1,75.51,0.0763,43.6
3786,2056,49,1,106.25,0.1003,73.39
3787,2057,5,3,272.49,0.1008,185.65
3788,2057,24,2,477.17,0.0498,217.31
3789,2057,38,2,110.92,0.0435,48.05
3790,2058,25,1,39.32,0.0413,16.13
3791,2059,5,1,259.51,0.0554,185.65
3792,2060,35,1,161.25,0.189,79.44
3793,2061,31,2,81.16,0.0628,39.52
3794,2061,35,1,153.58,0.0856,79.44
3795,2061,20,1,94.18,0.0451,55.18
3796,2062,46,1,141.8,0.0384,81.26
3797,2063,3,1,52.16,0.0819,26.91
3798,2063,47,1,179.63,0.0446,89.54
3799,2064,23,1,80.83,0.2951,43.89
3800,2065,44,1,270.64,0.2044,119.7
3801,2065,5,1,311.41,0.1702,185.65
3802,2066,36,1,124.29,0.2145,66.1
3803,2067,25,1,39.32,0.1689,16.13
3804,2068,29,3,151.89,0.1083,78.75
3805,2069,18,1,551.09,0.0913,173.9
3806,2070,50,2,171.54,0.0996,118.05
3807,2070,5,3,220.58,0.0568,185.65
3808,2071,25,3,30.78,0.0498,16.13
3809,2072,38,2,110.92,0.085,48.05
3810,2072,31,1,85.22,0.0422,39.52
3811,2073,38,1,89.79,0.1761,48.05
3812,2074,25,1,35.91,0.0669,16.13
3813,2075,40,1,121.45,0.2227,53.25
3814,2075,38,1,110.92,0.1629,48.05
3815,2075,30,1,331.74,0.1716,145.7
3816,2075,23,2,80.83,0.3318,43.89
3817,2076,50,3,171.54,0.0941,118.05
3818,2076,25,2,29.07,0.0931,16.13
3819,2076,24,1,386.28,0.0333,217.31
3820,2077,38,2,126.77,0.1173,48.05
3821,2077,5,1,311.41,0.0928,185.65
3822,2077,24,1,545.34,0.0894,217.31
3823,2078,33,3,242.35,0.189,122.16
3824,2079,12,1,396.16,0.2262,209.52
3825,2079,17,1,175.37,0.2799,127.08
3826,2079,53,2,270.7,0.1635,152.79
3827,2079,14,1,155.69,0.1877,105.23
3828,2080,25,3,41.03,0.1492,16.13
3829,2080,36,2,149.15,0.1111,66.1
3830,2081,5,1,311.41,0.0357,185.65
3831,2082,23,1,80.83,0.2982,43.89
3832,2083,18,1,648.34,0.1399,173.9
3833,2083,53,1,318.47,0.1286,152.79
3834,2083,3,1,57.96,0.0732,26.91
3835,2083,5,1,259.51,0.1207,185.65
3836,2084,31,1,73.05,0.1675,39.52
3837,2084,5,1,233.56,0.2076,185.65
3838,2084,10,1,214.68,0.1983,120.42
3839,2085,11,3,295.18,0.1283,139.55
3840,2085,26,1,412.57,0.0869,164.45
3841,2085,9,1,273.34,0.131,108.49
3842,2086,4,1,230.9,0.0816,160.15
3843,2087,32,2,285.47,0.0864,130.06
3844,2087,9,1,239.17,0.0335,108.49
3845,2087,42,1,70.58,0.1056,37.56
3846,2088,29,1,151.89,0.0363,78.75
3847,2088,39,1,546.5,0.1089,144.85
3848,2089,48,3,209.59,0.1959,66.62
3849,2089,36,1,130.51,0.1811,66.1
3850,2090,45,1,72.93,0.1849,39.57
3851,2091,53,1,318.47,0.0431,152.79
3852,2091,14,1,183.17,0.0881,105.23
3853,2092,3,2,66.65,0.1058,26.91
3854,2093,29,1,122.95,0.1941,78.75
3855,2094,40,1,121.45,0.2208,53.25
3856,2094,24,2,477.17,0.187,217.31
3857,2095,2,2,358.37,0.0875,137.72
3858,2095,42,2,67.22,0.0815,37.56
3859,2095,22,2,240.93,0.0341,88.13
3860,2096,36,1,92.07,0.0551,66.1
3861,2097,5,3,220.58,0.078,185.65
3862,2098,40,1,121.45,0.127,53.25
3863,2099,22,3,204.79,0.11,88.13
3864,2099,40,1,98.32,0.1217,53.25
3865,2099,1,2,139.5,0.1843,91.78
3866,2099,36,1,105.65,0.1097,66.1
3867,2100,35,1,138.22,0.1683,79.44
3868,2101,15,2,40.93,0.0979,22.05
3869,2101,21,1,145.69,0.1023,94.68
3870,2101,28,3,223.27,0.0774,142.78
3871,2102,33,1,196.19,0.1777,122.16
3872,2103,20,2,98.88,0.2204,55.18
3873,2104,46,1,157.56,0.1014,81.26
3874,2104,7,2,188.46,0.1152,103.55
3875,2104,38,1,105.64,0.075,48.05
3876,2105,17,3,237.27,0.2093,127.08
3877,2106,38,1,121.48,0.0841,48.05
3878,2107,15,1,50.56,0.07,22.05
3879,2107,50,1,211.9,0.1006,118.05
3880,2107,49,1,131.25,0.0596,73.39
3881,2108,5,1,259.51,0.0932,185.65
3882,2108,12,1,466.07,0.0465,209.52
3883,2108,13,1,133.97,0.0605,77.45
3884,2109,5,1,259.51,0.0949,185.65
3885,2109,21,3,171.4,0.1031,94.68
3886,2109,1,1,164.12,0.2253,91.78
3887,2110,4,2,230.9,0.1021,160.15
3888,2110,31,2,68.99,0.09,39.52
3889,2110,6,1,64.57,0.0953,52.6
3890,2110,43,1,333.9,0.1018,182.69
3891,2111,5,1,298.44,0.1788,185.65
3892,2112,6,1,79.76,0.1812,52.6
3893,2112,31,1,85.22,0.2204,39.52
3894,2113,11,1,209.09,0.2301,139.55
3895,2113,40,1,98.32,0.2119,53.25
3896,2113,33,1,196.19,0.1962,122.16
3897,2114,17,1,206.32,0.2892,127.08
3898,2115,1,2,164.12,0.2027,91.78
3899,2115,35,2,153.58,0.1328,79.44
3900,2116,47,3,209.56,0.1736,89.54
3901,2117,30,2,268.55,0.0664,145.7
3902,2118,41,2,333.7,0.0634,180.53
3903,2119,1,1,172.33,0.2986,91.78
3904,2120,14,2,192.33,0.0871,105.23
3905,2121,10,1,274.31,0.1924,120.42
3906,2122,38,1,89.79,0.1322,48.05
3907,2122,47,2,169.65,0.1188,89.54
3908,2122,27,1,192.75,0.1355,88.49
3909,2122,14,1,155.69,0.0877,105.23
3910,2123,45,1,61.99,0.1025,39.57
3911,2124,30,2,268.55,0.166,145.7
3912,2125,22,2,252.98,0.1252,88.13
3913,2125,8,2,66.07,0.0926,43.6
3914,2125,37,1,111.83,0.1391,61.9
3915,2126,33,1,242.35,0.1778,122.16
3916,2127,53,1,318.47,0.0794,152.79
3917,2127,49,1,125.0,0.0411,73.39
3918,2127,28,1,262.67,0.0591,142.78
3919,2128,22,2,289.12,0.1109,88.13
3920,2128,3,1,69.55,0.1245,26.91
3921,2129,6,2,64.57,0.0447,52.6
3922,2129,8,1,53.48,0.0684,43.6
3923,2130,52,1,232.45,0.2062,115.34
3924,2131,9,1,205.01,0.1863,108.49
3925,2132,6,1,75.96,0.0921,52.6
3926,2132,12,2,466.07,0.0334,209.52
3927,2132,8,1,62.92,0.0449,43.6
3928,2132,3,1,57.96,0.0698,26.91
3929,2133,27,2,192.75,0.097,88.49
3930,2133,45,1,61.99,0.0822,39.57
3931,2134,47,1,179.63,0.1081,89.54
3932,2135,34,1,58.03,0.1386,37.12
3933,2136,20,2,84.76,0.2397,55.18
3934,2137,40,2,98.32,0.237,53.25
3935,2138,21,1,145.69,0.0942,94.68
3936,2139,6,2,64.57,0.2313,52.6
3937,2139,14,3,155.69,0.2355,105.23
3938,2140,13,2,160.77,0.2195,77.45
3939,2140,38,2,126.77,0.1888,48.05
3940,2141,40,1,98.32,0.2344,53.25
3941,2141,49,1,106.25,0.2263,73.39
3942,2142,6,1,64.57,0.0926,52.6
3943,2143,5,1,220.58,0.0955,185.65
3944,2144,36,1,142.94,0.0425,66.1
3945,2145,12,2,559.29,0.1425,209.52
3946,2145,28,1,315.2,0.1371,142.78
3947,2145,39,1,624.57,0.1155,144.85
3948,2145,5,1,311.41,0.1077,185.65
3949,2146,42,2,70.58,0.1936,37.56
3950,2146,6,1,79.76,0.2202,52.6
3951,2147,46,1,165.44,0.1021,81.26
3952,2148,5,1,220.58,0.1045,185.65
3953,2149,5,1,233.56,0.0302,185.65
3954,2150,38,1,95.07,0.2057,48.05
3955,2151,46,2,181.19,0.1608,81.26
3956,2151,38,1,121.48,0.1939,48.05
3957,2152,8,1,53.48,0.1947,43.6
3958,2152,37,1,90.53,0.1708,61.9
3959,2152,6,1,64.57,0.2134,52.6
3960,2153,7,1,160.19,0.0811,103.55
3961,2154,20,1,94.18,0.1872,55.18
3962,2154,23,1,76.98,0.2896,43.89
3963,2154,35,2,153.58,0.2099,79.44
3964,2154,34,1,92.16,0.2066,37.12
3965,2155,53,1,334.39,0.1966,152.79
3966,2155,6,1,79.76,0.2099,52.6
3967,2155,41,1,412.22,0.2103,180.53
3968,2156,35,1,138.22,0.1867,79.44
3969,2156,6,1,68.37,0.1714,52.6
3970,2156,49,1,112.5,0.2248,73.39
3971,2157,1,1,147.71,0.192,91.78
3972,2157,11,1,221.39,0.1196,139.55
3973,2157,12,1,419.47,0.1398,209.52
3974,2157,17,1,185.69,0.1652,127.08
3975,2158,5,3,311.41,0.1964,185.65
3976,2159,8,1,48.94,0.0915,43.6
3977,2159,49,1,97.22,0.0774,73.39
3978,2160,38,1,110.92,0.1874,48.05
3979,2161,29,1,130.19,0.0868,78.75
3980,2162,13,1,160.77,0.0402,77.45
3981,2162,20,1,113.01,0.0304,55.18
3982,2162,38,2,126.77,0.0669,48.05
3983,2162,9,1,273.34,0.0511,108.49
3984,2163,41,1,412.22,0.1758,180.53
3985,2164,6,1,79.76,0.179,52.6
3986,2165,9,2,193.62,0.0693,108.49
3987,2165,39,1,442.41,0.1035,144.85
3988,2166,29,1,130.19,0.0544,78.75
3989,2166,5,1,233.56,0.052,185.65
3990,2167,29,2,151.89,0.1983,78.75
3991,2167,28,2,275.8,0.2247,142.78
3992,2167,3,1,60.85,0.1811,26.91
3993,2168,13,2,133.97,0.1609,77.45
3994,2168,31,1,81.16,0.2296,39.52
3995,2168,30,1,315.94,0.1683,145.7
3996,2168,40,1,115.67,0.1827,53.25
3997,2169,5,1,259.51,0.1294,185.65
3998,2170,14,2,183.17,0.2197,105.23
3999,2170,6,1,75.96,0.1827,52.6
4000,2171,5,1,259.51,0.0859,185.65
4001,2171,30,1,315.94,0.0699,145.7
4002,2171,40,1,115.67,0.0817,53.25
4003,2172,31,1,81.16,0.0375,39.52
4004,2172,7,1,188.46,0.0832,103.55
4005,2172,45,2,72.93,0.0661,39.57
4006,2173,5,1,298.44,0.0779,185.65
4007,2174,21,1,154.26,0.0402,94.68
4008,2174,38,2,95.07,0.0366,48.05
4009,2175,51,1,433.37,0.1905,201.19
4010,2175,40,3,138.8,0.2148,53.25
4011,2176,5,2,233.56,0.1194,185.65
4012,2176,4,1,244.48,0.1345,160.15
4013,2177,14,2,183.17,0.0321,105.23
4014,2177,16,1,276.02,0.0337,150.82
4015,2178,8,1,53.48,0.0593,43.6
4016,2179,47,1,169.65,0.1166,89.54
4017,2179,1,2,139.5,0.2694,91.78
4018,2180,9,1,227.79,0.0689,108.49
4019,2180,30,2,315.94,0.0833,145.7
4020,2180,8,1,62.92,0.0261,43.6
4021,2180,15,1,48.15,0.0582,22.05
4022,2181,45,2,61.99,0.0472,39.57
4023,2181,1,2,139.5,0.1541,91.78
4024,2182,41,2,392.59,0.0807,180.53
4025,2183,5,1,233.56,0.195,185.65
4026,2184,3,1,49.26,0.1015,26.91
4027,2185,38,1,95.07,0.0306,48.05
4028,2185,6,1,68.37,0.0558,52.6
4029,2186,35,1,153.58,0.045,79.44
4030,2187,16,3,234.62,0.0826,150.82
4031,2187,21,1,145.69,0.0438,94.68
4032,2188,6,1,91.16,0.2117,52.6
4033,2188,42,1,80.66,0.2328,37.56
4034,2189,36,2,105.65,0.0333,66.1
4035,2189,13,1,113.88,0.081,77.45
4036,2190,7,2,197.88,0.069,103.55
4037,2190,32,1,285.47,0.1006,130.06
4038,2190,25,2,35.91,0.093,16.13
4039,2191,49,2,131.25,0.0553,73.39
4040,2191,17,2,216.64,0.222,127.08
4041,2191,25,3,35.91,0.0713,16.13
4042,2192,6,3,68.37,0.0408,52.6
4043,2193,1,1,109.41,0.3538,91.78
4044,2194,32,1,231.1,0.123,130.06
4045,2195,21,1,179.97,0.1975,94.68
4046,2196,39,1,546.5,0.2122,144.85
4047,2196,29,1,151.89,0.2226,78.75
4048,2196,22,2,252.98,0.2057,88.13
4049,2197,8,1,62.92,0.2267,43.6
4050,2197,3,1,57.96,0.2174,26.91
4051,2198,52,1,271.2,0.1879,115.34
4052,2199,41,1,333.7,0.0883,180.53
4053,2199,40,1,98.32,0.0381,53.25
4054,2199,38,1,89.79,0.0427,48.05
4055,2200,42,1,80.66,0.0596,37.56
4056,2201,1,3,196.94,0.1311,91.78
4057,2201,6,2,91.16,0.097,52.6
4058,2202,12,1,489.38,0.1264,209.52
4059,2203,22,1,240.93,0.198,88.13
4060,2204,4,1,312.39,0.0606,160.15
4061,2204,23,2,88.52,0.1853,43.89
4062,2205,25,2,39.32,0.0584,16.13
4063,2205,12,1,535.99,0.0351,209.52
4064,2205,29,1,166.35,0.0585,78.75
4065,2206,38,1,110.92,0.2031,48.05
4066,2206,52,1,271.2,0.1628,115.34
4067,2206,5,1,272.49,0.183,185.65
4068,2207,12,1,489.38,0.1137,209.52
4069,2207,30,1,331.74,0.1438,145.7
4070,2207,53,1,334.39,0.1026,152.79
4071,2207,8,1,66.07,0.1157,43.6
4072,2208,25,1,35.91,0.0584,16.13
4073,2209,6,1,64.57,0.0644,52.6
4074,2209,9,1,193.62,0.0959,108.49
4075,2210,17,1,247.58,0.2531,127.08
4076,2211,10,1,274.31,0.0302,120.42
4077,2211,8,1,72.36,0.0401,43.6
4078,2212,44,1,270.64,0.2246,119.7
4079,2213,31,2,81.16,0.0867,39.52
4080,2213,5,1,259.51,0.1326,185.65
4081,2214,8,1,62.92,0.1044,43.6
4082,2214,27,1,226.76,0.0568,88.49
4083,2215,8,1,62.92,0.1681,43.6
4084,2216,14,1,155.69,0.0374,105.23
4085,2217,6,2,79.76,0.2105,52.6
4086,2218,12,1,535.99,0.0996,209.52
4087,2218,17,1,237.27,0.1869,127.08
4088,2218,20,1,108.3,0.0604,55.18
4089,2219,31,1,85.22,0.063,39.52
4090,2220,1,1,188.74,0.2711,91.78
4091,2220,45,3,83.87,0.2285,39.57
4092,2221,6,1,79.76,0.2302,52.6
4093,2222,8,1,56.63,0.084,43.6
4094,2222,38,1,95.07,0.0854,48.05
4095,2223,37,3,127.8,0.2223,61.9
4096,2224,47,1,179.63,0.0695,89.54
4097,2224,50,3,181.63,0.0606,118.05
4098,2225,12,1,489.38,0.081,209.52
4099,2225,38,3,110.92,0.0677,48.05
4100,2226,7,2,160.19,0.106,103.55
4101,2226,29,1,122.95,0.0554,78.75
4102,2227,11,1,245.98,0.1327,139.55
4103,2227,12,1,466.07,0.1375,209.52
4104,2227,46,2,157.56,0.1089,81.26
4105,2227,5,1,259.51,0.1476,185.65
4106,2228,8,1,53.48,0.0409,43.6
4107,2228,35,1,130.54,0.0869,79.44
4108,2228,23,1,65.43,0.1979,43.89
4109,2229,17,3,175.37,0.1484,127.08
4110,2229,51,1,306.97,0.084,201.19
4111,2230,6,1,91.16,0.2064,52.6
4112,2230,25,1,41.03,0.1935,16.13
4113,2231,5,1,311.41,0.2077,185.65
4114,2232,14,1,183.17,0.0416,105.23
4115,2233,38,1,126.77,0.2331,48.05
4116,2234,5,1,259.51,0.079,185.65
4117,2235,9,1,177.17,0.1011,108.49
4118,2235,47,1,155.23,0.0718,89.54
4119,2236,21,1,205.68,0.1113,94.68
4120,2237,5,1,259.51,0.0914,185.65
4121,2237,3,3,57.96,0.0514,26.91
4122,2238,17,1,216.64,0.3585,127.08
4123,2239,49,3,131.25,0.1804,73.39
4124,2240,26,1,412.57,0.1875,164.45
4125,2240,39,1,624.57,0.1926,144.85
4126,2240,47,1,239.5,0.2057,89.54
4127,2241,28,1,302.07,0.2294,142.78
4128,2241,13,3,154.07,0.1668,77.45
4129,2241,3,2,66.65,0.1807,26.91
4130,2242,25,1,29.07,0.0549,16.13
4131,2242,34,1,78.34,0.0553,37.12
4132,2242,32,2,231.1,0.0961,130.06
4133,2243,51,1,433.37,0.056,201.19
4134,2243,6,1,91.16,0.1056,52.6
4135,2243,44,1,270.64,0.0588,119.7
4136,2244,8,1,75.51,0.2269,43.6
4137,2244,5,1,311.41,0.1662,185.65
4138,2245,12,1,396.16,0.2344,209.52
4139,2245,32,1,231.1,0.2156,130.06
4140,2245,28,3,223.27,0.1696,142.78
4141,2245,5,1,220.58,0.1779,185.65
4142,2246,34,2,105.99,0.0324,37.12
4143,2246,23,1,88.52,0.2205,43.89
4144,2247,52,1,271.2,0.172,115.34
4145,2247,16,1,289.82,0.2015,150.82
4146,2248,5,1,272.49,0.0472,185.65
4147,2249,35,1,153.58,0.0567,79.44
4148,2250,17,3,216.64,0.2516,127.08
4149,2251,5,1,220.58,0.2003,185.65
4150,2251,7,1,160.19,0.2005,103.55
4151,2251,29,1,122.95,0.2384,78.75
4152,2252,1,1,196.94,0.2973,91.78
4153,2253,35,1,138.22,0.0385,79.44
4154,2254,53,1,318.47,0.1,152.79
4155,2254,31,1,81.16,0.09,39.52
4156,2255,47,1,199.58,0.0481,89.54
4157,2255,29,2,144.65,0.0661,78.75
4158,2255,32,2,271.88,0.0611,130.06
4159,2255,24,1,454.45,0.0273,217.31
4160,2256,9,1,193.62,0.0423,108.49
4161,2257,10,1,286.24,0.2227,120.42
4162,2257,49,1,150.0,0.2102,73.39
4163,2257,11,2,295.18,0.1978,139.55
4164,2257,24,1,545.34,0.1796,217.31
4165,2258,52,1,271.2,0.1162,115.34
4166,2258,41,1,412.22,0.0898,180.53
4167,2259,49,1,125.0,0.0704,73.39
4168,2260,51,2,325.02,0.2286,201.19
4169,2260,38,1,95.07,0.235,48.05
4170,2260,23,1,69.28,0.2449,43.89
4171,2261,45,1,72.93,0.0767,39.57
4172,2261,38,2,105.64,0.0505,48.05
4173,2262,1,1,164.12,0.325,91.78
4174,2262,48,3,199.61,0.2389,66.62
4175,2263,13,1,133.97,0.1061,77.45
4176,2264,10,1,250.46,0.05,120.42
4177,2265,8,1,66.07,0.2356,43.6
4178,2265,38,1,110.92,0.1697,48.05
4179,2265,31,1,85.22,0.1703,39.52
4180,2265,35,1,161.25,0.1782,79.44
4181,2266,25,2,29.07,0.1837,16.13
4182,2267,32,2,326.25,0.0548,130.06
4183,2268,1,2,188.74,0.3471,91.78
4184,2268,20,1,108.3,0.2025,55.18
4185,2269,5,1,259.51,0.1786,185.65
4186,2270,8,1,53.48,0.1667,43.6
4187,2271,13,1,160.77,0.0634,77.45
4188,2272,27,2,238.1,0.1676,88.49
4189,2273,51,1,361.14,0.0569,201.19
4190,2273,31,1,81.16,0.0495,39.52
4191,2273,13,1,133.97,0.036,77.45
4192,2274,28,2,262.67,0.1633,142.78
4193,2274,40,1,115.67,0.2225,53.25
4194,2274,5,1,259.51,0.1924,185.65
4195,2274,31,3,81.16,0.2394,39.52
4196,2275,13,1,113.88,0.092,77.45
4197,2276,52,3,309.94,0.1648,115.34
4198,2276,12,1,559.29,0.2194,209.52
4199,2276,6,1,91.16,0.2148,52.6
4200,2277,4,1,325.98,0.0636,160.15
4201,2278,49,1,112.5,0.0954,73.39
4202,2279,5,1,233.56,0.1943,185.65
4203,2279,41,1,353.33,0.2045,180.53
4204,2280,32,3,326.25,0.036,130.06
4205,2281,6,1,75.96,0.0836,52.6
4206,2282,7,3,188.46,0.0529,103.55
4207,2282,16,1,276.02,0.0422,150.82
4208,2282,5,2,259.51,0.0449,185.65
4209,2283,31,1,81.16,0.0894,39.52
4210,2283,25,2,34.2,0.061,16.13
4211,2284,40,1,133.02,0.1072,53.25
4212,2285,5,1,259.51,0.0377,185.65
4213,2285,17,2,206.32,0.2153,127.08
4214,2285,10,1,238.53,0.0918,120.42
4215,2286,23,1,92.37,0.1925,43.89
4216,2286,39,1,624.57,0.0826,144.85
4217,2286,8,1,75.51,0.0541,43.6
4218,2286,37,2,127.8,0.0907,61.9
4219,2287,25,1,35.91,0.1839,16.13
4220,2288,5,2,298.44,0.1789,185.65
4221,2288,6,2,87.36,0.1815,52.6
4222,2289,53,1,334.39,0.0327,152.79
4223,2289,52,1,271.2,0.105,115.34
4224,2290,5,1,259.51,0.1634,185.65
4225,2291,8,1,53.48,0.2357,43.6
4226,2291,32,1,231.1,0.23,130.06
4227,2292,8,3,53.48,0.1919,43.6
4228,2292,7,1,160.19,0.1935,103.55
4229,2293,13,1,133.97,0.0976,77.45
4230,2293,38,1,105.64,0.1043,48.05
4231,2293,33,2,230.81,0.105,122.16
4232,2294,51,1,325.02,0.2245,201.19
4233,2294,5,1,233.56,0.2012,185.65
4234,2294,8,2,56.63,0.1908,43.6
4235,2295,5,1,272.49,0.0877,185.65
4236,2296,6,2,64.57,0.2198,52.6
4237,2297,51,1,325.02,0.2226,201.19
4238,2298,21,1,145.69,0.0751,94.68
4239,2298,5,3,220.58,0.0327,185.65
4240,2299,34,1,78.34,0.0351,37.12
4241,2299,20,1,80.05,0.0494,55.18
4242,2300,25,1,34.2,0.2091,16.13
4243,2300,38,1,105.64,0.2318,48.05
4244,2301,39,1,442.41,0.0621,144.85
4245,2302,53,3,286.62,0.0281,152.79
4246,2302,13,1,120.58,0.0779,77.45
4247,2303,3,1,69.55,0.1067,26.91
4248,2304,21,1,145.69,0.0766,94.68
4249,2305,3,2,66.65,0.1706,26.91
4250,2305,15,2,55.38,0.2029,22.05
4251,2306,8,1,53.48,0.1002,43.6
4252,2306,18,1,551.09,0.1015,173.9
4253,2307,51,3,361.14,0.0992,201.19
4254,2308,8,2,72.36,0.0823,43.6
4255,2308,26,1,395.38,0.0414,164.45
4256,2308,21,1,197.11,0.0337,94.68
4257,2309,6,1,64.57,0.0235,52.6
4258,2310,45,1,72.93,0.034,39.57
4259,2311,17,1,185.69,0.2228,127.08
4260,2311,5,1,233.56,0.0404,185.65
4261,2312,1,1,172.33,0.1594,91.78
4262,2312,37,1,111.83,0.0391,61.9
4263,2313,43,1,451.75,0.0388,182.69
4264,2313,35,2,176.61,0.0852,79.44
4265,2314,8,3,66.07,0.0469,43.6
4266,2314,1,1,172.33,0.2141,91.78
4267,2315,46,1,165.44,0.1716,81.26
4268,2315,17,2,216.64,0.2777,127.08
4269,2315,31,1,85.22,0.1868,39.52
4270,2315,23,1,80.83,0.3271,43.89
4271,2316,17,1,247.58,0.1565,127.08
4272,2317,13,1,120.58,0.0462,77.45
4273,2317,42,1,60.49,0.089,37.56
4274,2318,2,1,322.53,0.0855,137.72
4275,2318,40,2,104.1,0.0394,53.25
4276,2319,16,1,234.62,0.0459,150.82
4277,2320,49,1,106.25,0.0685,73.39
4278,2321,27,1,192.75,0.1376,88.49
4279,2322,14,1,155.69,0.0823,105.23
4280,2322,45,1,61.99,0.0734,39.57
4281,2323,32,1,231.1,0.0923,130.06
4282,2324,53,2,286.62,0.2137,152.79
4283,2325,22,1,240.93,0.0499,88.13
4284,2325,20,1,94.18,0.0906,55.18
4285,2325,10,1,238.53,0.0341,120.42
4286,2326,23,1,76.98,0.2805,43.89
4287,2326,33,2,230.81,0.1737,122.16
4288,2327,29,1,122.95,0.1836,78.75
4289,2328,27,2,260.77,0.0481,88.49
4290,2328,25,2,39.32,0.0743,16.13
4291,2328,1,3,188.74,0.163,91.78
4292,2329,4,3,312.39,0.0685,160.15
4293,2329,26,2,395.38,0.0972,164.45
4294,2329,8,2,72.36,0.0667,43.6
4295,2329,1,2,188.74,0.1598,91.78
4296,2330,12,2,466.07,0.1837,209.52
4297,2330,52,1,258.28,0.1785,115.34
4298,2331,53,1,286.62,0.0392,152.79
4299,2331,12,1,419.47,0.0729,209.52
4300,2332,23,2,69.28,0.2008,43.89
4301,2333,41,2,451.48,0.0826,180.53
4302,2334,36,1,130.51,0.2174,66.1
4303,2335,5,3,272.49,0.042,185.65
4304,2335,31,1,85.22,0.0674,39.52
4305,2336,37,1,106.5,0.2161,61.9
4306,2336,1,1,164.12,0.3492,91.78
4307,2336,7,1,188.46,0.2337,103.55
4308,2336,17,2,206.32,0.2977,127.08
4309,2337,6,2,64.57,0.0416,52.6
4310,2337,13,1,113.88,0.0734,77.45
4311,2337,21,2,145.69,0.0757,94.68
4312,2337,46,1,133.92,0.0912,81.26
4313,2338,46,1,181.19,0.2029,81.26
4314,2339,36,1,142.94,0.2329,66.1
4315,2340,5,1,259.51,0.0557,185.65
4316,2341,4,1,244.48,0.0626,160.15
4317,2341,42,1,60.49,0.059,37.56
4318,2341,21,2,154.26,0.0589,94.68
4319,2341,1,1,147.71,0.2106,91.78
4320,2342,15,1,57.79,0.1286,22.05
4321,2343,53,2,318.47,0.0876,152.79
4322,2344,6,1,50.64,0.0916,52.6
4323,2344,21,1,114.26,0.0717,94.68
4324,2345,36,1,105.65,0.0828,66.1
4325,2345,31,1,68.99,0.0672,39.52
4326,2346,47,1,229.52,0.0981,89.54
4327,2347,41,1,333.7,0.0688,180.53
4328,2348,16,1,317.42,0.1008,150.82
4329,2348,7,1,216.73,0.041,103.55
4330,2348,4,1,312.39,0.0538,160.15
4331,2349,5,3,220.58,0.0969,185.65
4332,2349,21,2,145.69,0.0714,94.68
4333,2350,6,1,68.37,0.0716,52.6
4334,2351,33,1,196.19,0.0655,122.16
4335,2352,49,2,131.25,0.0632,73.39
4336,2353,37,1,122.48,0.0764,61.9
4337,2354,7,1,188.46,0.0337,103.55
4338,2354,3,1,57.96,0.0769,26.91
4339,2355,23,2,65.43,0.3393,43.89
4340,2355,50,2,171.54,0.2162,118.05
4341,2355,6,1,64.57,0.1967,52.6
4342,2355,13,1,113.88,0.1925,77.45
4343,2356,5,1,259.51,0.1341,185.65
4344,2357,20,2,84.76,0.0627,55.18
4345,2358,11,3,209.09,0.0834,139.55
4346,2359,26,2,292.23,0.2314,164.45
4347,2360,44,3,202.98,0.0707,119.7
4348,2361,5,1,259.51,0.1933,185.65
4349,2362,52,1,219.54,0.0309,115.34
4350,2363,35,2,138.22,0.2106,79.44
4351,2363,17,3,185.69,0.3097,127.08
4352,2364,25,3,34.2,0.133,16.13
4353,2365,50,1,232.08,0.0902,118.05
4354,2365,8,1,72.36,0.0971,43.6
4355,2366,4,1,325.98,0.1926,160.15
4356,2367,20,1,94.18,0.2163,55.18
4357,2367,10,1,238.53,0.2248,120.42
4358,2368,29,1,173.58,0.0492,78.75
4359,2369,45,3,76.57,0.221,39.57
4360,2369,49,1,131.25,0.2297,73.39
4361,2370,26,1,292.23,0.1023,164.45
4362,2371,38,2,82.16,0.0586,48.05
4363,2372,1,1,172.33,0.1776,91.78
4364,2372,31,1,85.22,0.0959,39.52
4365,2373,41,1,353.33,0.0979,180.53
4366,2374,45,1,61.99,0.1623,39.57
4367,2375,14,1,219.8,0.135,105.23
4368,2375,5,1,311.41,0.1282,185.65
4369,2376,12,1,466.07,0.1982,209.52
4370,2377,35,1,130.54,0.07,79.44
4371,2377,1,1,139.5,0.1578,91.78
4372,2377,12,1,396.16,0.0497,209.52
4373,2377,17,1,175.37,0.138,127.08
4374,2378,48,2,179.65,0.0985,66.62
4375,2379,13,1,160.77,0.1983,77.45
4376,2379,6,2,91.16,0.2052,52.6
4377,2379,18,2,778.0,0.2011,173.9
4378,2380,5,3,311.41,0.057,185.65
4379,2380,4,2,325.98,0.0864,160.15
4380,2381,31,2,73.05,0.0794,39.52
4381,2381,22,1,216.84,0.0735,88.13
4382,2381,39,1,468.43,0.0756,144.85
4383,2381,29,1,130.19,0.0486,78.75
4384,2382,46,2,157.56,0.1899,81.26
