pedido_id,cliente_id,data_pedido,canal_venda,uf,estado,regiao,vendedor_id,status_pedido
1661,642,2025-09-10,Site Próprio,RJ,Rio de Janeiro,Sudeste,5,Concluído
1662,472,2024-10-21,Site Próprio,SC,Santa Catarina,Sul,6,Concluído
1663,178,2025-07-02,Marketplace,SP,São Paulo,Sudeste,2,Cancelado
1664,324,2024-04-04,Marketplace,RJ,Rio de Janeiro,Sudeste,2,Cancelado
1665,362,2025-12-14,Site Próprio,BA,Bahia,Nordeste,3,Concluído
1666,253,2025-03-09,Aplicativo,RJ,Rio de Janeiro,Sudeste,6,Concluído
1667,401,2025-05-06,Marketplace,RS,Rio Grande do Sul,Sul,1,Concluído
1668,151,2025-12-24,Aplicativo,PR,Paraná,Sul,2,Concluído
1669,85,2025-11-02,Site Próprio,MT,Mato Grosso,Centro-Oeste,4,Concluído
1670,237,2025-03-15,Aplicativo,SP,São Paulo,Sudeste,4,Concluído
1671,57,2025-11-04,Site Próprio,RS,Rio Grande do Sul,Sul,4,Concluído
1672,494,2025-11-10,Marketplace,MA,Maranhão,Nordeste,4,Concluído
1673,49,2024-11-23,Site Próprio,RS,Rio Grande do Sul,Sul,1,Cancelado
1674,604,2024-07-07,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
1675,336,2024-05-21,Marketplace,SP,São Paulo,Sudeste,4,Cancelado
1676,83,2025-05-17,Site Próprio,DF,Distrito Federal,Centro-Oeste,2,Concluído
1677,623,2025-05-24,Marketplace,SP,São Paulo,Sudeste,6,Concluído
1678,301,2025-07-10,Marketplace,RS,Rio Grande do Sul,Sul,3,Concluído
1679,283,2025-07-10,Marketplace,PR,Paraná,Sul,3,Concluído
1680,552,2024-09-10,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
1681,331,2025-12-09,Aplicativo,CE,Ceará,Nordeste,4,Concluído
1682,628,2024-03-19,Site Próprio,CE,Ceará,Nordeste,2,Concluído
1683,487,2025-02-20,Site Próprio,PR,Paraná,Sul,5,Concluído
1684,464,2024-05-16,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
1685,482,2024-02-01,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
1686,33,2025-11-26,Site Próprio,MG,Minas Gerais,Sudeste,4,Concluído
1687,129,2024-11-25,Site Próprio,PR,Paraná,Sul,5,Concluído
1688,488,2025-08-09,Site Próprio,RJ,Rio de Janeiro,Sudeste,5,Concluído
1689,623,2025-05-18,Marketplace,SP,São Paulo,Sudeste,1,Concluído
1690,26,2025-04-23,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
1691,289,2025-07-22,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,2,Concluído
1692,125,2024-07-09,Site Próprio,MA,Maranhão,Nordeste,6,Concluído
1693,223,2024-10-07,Site Próprio,GO,Goiás,Centro-Oeste,4,Concluído
1694,601,2025-07-03,Marketplace,BA,Bahia,Nordeste,4,Concluído
1695,450,2025-01-25,Marketplace,MG,Minas Gerais,Sudeste,1,Concluído
1696,500,2024-05-07,Marketplace,MG,Minas Gerais,Sudeste,2,Concluído
1697,47,2025-11-17,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
1698,428,2025-07-14,Marketplace,MS,Mato Grosso do Sul,Centro-Oeste,2,Concluído
1699,90,2024-11-16,Site Próprio,RJ,Rio de Janeiro,Sudeste,6,Concluído
1700,266,2025-12-19,Marketplace,RJ,Rio de Janeiro,Sudeste,6,Concluído
1701,508,2024-10-01,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
1702,517,2025-03-09,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
1703,558,2025-04-17,Site Próprio,PA,Pará,Norte,2,Concluído
1704,494,2024-03-22,Site Próprio,MA,Maranhão,Nordeste,1,Concluído
1705,468,2024-07-24,Aplicativo,SP,São Paulo,Sudeste,6,Concluído
1706,161,2025-01-04,Marketplace,RJ,Rio de Janeiro,Sudeste,5,Concluído
1707,140,2025-10-07,Marketplace,SP,São Paulo,Sudeste,4,Concluído
1708,425,2025-12-26,Marketplace,MG,Minas Gerais,Sudeste,3,Concluído
1709,289,2024-12-12,Marketplace,MS,Mato Grosso do Sul,Centro-Oeste,5,Concluído
1710,315,2025-05-12,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,2,Concluído
1711,469,2025-09-18,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
1712,115,2025-02-27,Marketplace,MG,Minas Gerais,Sudeste,2,Concluído
1713,585,2024-04-24,Marketplace,DF,Distrito Federal,Centro-Oeste,3,Concluído
1714,20,2024-11-22,Marketplace,SP,São Paulo,Sudeste,1,Concluído
1715,5,2025-02-16,Marketplace,SP,São Paulo,Sudeste,2,Concluído
1716,487,2025-11-08,Site Próprio,PR,Paraná,Sul,3,Concluído
1717,339,2025-08-24,Marketplace,SP,São Paulo,Sudeste,1,Concluído
1718,559,2024-08-13,Site Próprio,SC,Santa Catarina,Sul,6,Cancelado
1719,219,2024-04-02,Site Próprio,GO,Goiás,Centro-Oeste,5,Cancelado
1720,74,2024-10-26,Site Próprio,PE,Pernambuco,Nordeste,4,Concluído
1721,65,2025-04-20,Site Próprio,CE,Ceará,Nordeste,3,Concluído
1722,9,2025-11-03,Marketplace,DF,Distrito Federal,Centro-Oeste,5,Cancelado
1723,78,2024-12-04,Site Próprio,AM,Amazonas,Norte,1,Concluído
1724,190,2025-10-09,Marketplace,SP,São Paulo,Sudeste,6,Concluído
1725,68,2024-11-09,Site Próprio,RJ,Rio de Janeiro,Sudeste,3,Concluído
1726,472,2024-11-25,Marketplace,SC,Santa Catarina,Sul,5,Concluído
1727,477,2025-02-12,Marketplace,RJ,Rio de Janeiro,Sudeste,6,Concluído
1728,274,2024-11-01,Marketplace,RJ,Rio de Janeiro,Sudeste,4,Concluído
1729,482,2025-11-09,Marketplace,SP,São Paulo,Sudeste,2,Concluído
1730,320,2024-12-11,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
1731,289,2025-12-15,Aplicativo,MS,Mato Grosso do Sul,Centro-Oeste,3,Concluído
1732,511,2025-11-06,Aplicativo,BA,Bahia,Nordeste,5,Cancelado
1733,202,2025-11-08,Aplicativo,SP,São Paulo,Sudeste,5,Concluído
1734,318,2024-02-08,Site Próprio,PE,Pernambuco,Nordeste,3,Concluído
1735,200,2025-12-04,Site Próprio,RS,Rio Grande do Sul,Sul,3,Concluído
1736,279,2024-12-17,Aplicativo,RS,Rio Grande do Sul,Sul,6,Concluído
1737,396,2024-08-13,Site Próprio,SC,Santa Catarina,Sul,3,Concluído
1738,295,2025-10-05,Aplicativo,BA,Bahia,Nordeste,3,Concluído
1739,107,2024-09-22,Site Próprio,MG,Minas Gerais,Sudeste,4,Concluído
1740,463,2025-11-18,Site Próprio,RJ,Rio de Janeiro,Sudeste,4,Cancelado
1741,331,2025-09-22,Marketplace,CE,Ceará,Nordeste,1,Concluído
1742,229,2024-06-24,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,3,Concluído
1743,355,2025-11-04,Aplicativo,SP,São Paulo,Sudeste,2,Concluído
1744,300,2024-06-27,Site Próprio,BA,Bahia,Nordeste,2,Concluído
1745,303,2024-12-05,Marketplace,SC,Santa Catarina,Sul,3,Concluído
1746,512,2025-07-02,Site Próprio,RJ,Rio de Janeiro,Sudeste,5,Concluído
1747,352,2024-12-22,Marketplace,SP,São Paulo,Sudeste,6,Concluído
1748,629,2025-12-04,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
1749,569,2025-10-17,Marketplace,MG,Minas Gerais,Sudeste,6,Concluído
1750,542,2024-07-20,Aplicativo,RJ,Rio de Janeiro,Sudeste,2,Concluído
1751,624,2025-02-24,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
1752,283,2025-03-24,Site Próprio,PR,Paraná,Sul,5,Concluído
1753,138,2025-12-25,Marketplace,MG,Minas Gerais,Sudeste,5,Concluído
1754,169,2025-11-02,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
1755,351,2024-06-23,Site Próprio,MA,Maranhão,Nordeste,1,Concluído
1756,137,2025-04-09,Aplicativo,RJ,Rio de Janeiro,Sudeste,2,Concluído
1757,481,2024-09-08,Marketplace,DF,Distrito Federal,Centro-Oeste,3,Concluído
1758,582,2024-12-14,Marketplace,BA,Bahia,Nordeste,4,Concluído
1759,635,2024-12-22,Site Próprio,MG,Minas Gerais,Sudeste,5,Concluído
1760,367,2025-06-24,Aplicativo,RJ,Rio de Janeiro,Sudeste,3,Concluído
1761,184,2025-08-26,Marketplace,SP,São Paulo,Sudeste,5,Concluído
1762,429,2024-12-10,Aplicativo,RJ,Rio de Janeiro,Sudeste,6,Concluído
1763,107,2025-04-23,Marketplace,MG,Minas Gerais,Sudeste,5,Concluído
1764,576,2024-07-19,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
1765,419,2024-10-27,Aplicativo,SP,São Paulo,Sudeste,5,Concluído
1766,522,2025-11-06,Marketplace,SP,São Paulo,Sudeste,6,Concluído
1767,313,2024-06-07,Marketplace,SP,São Paulo,Sudeste,2,Concluído
1768,362,2025-07-07,Marketplace,BA,Bahia,Nordeste,5,Concluído
1769,592,2025-11-12,Site Próprio,MG,Minas Gerais,Sudeste,3,Concluído
1770,557,2025-12-21,Marketplace,MS,Mato Grosso do Sul,Centro-Oeste,1,Concluído
1771,46,2025-06-26,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
1772,255,2024-09-25,Site Próprio,RJ,Rio de Janeiro,Sudeste,2,Concluído
1773,267,2025-03-24,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
1774,26,2025-11-13,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
1775,478,2024-11-09,Site Próprio,PR,Paraná,Sul,1,Concluído
1776,68,2025-03-20,Site Próprio,RJ,Rio de Janeiro,Sudeste,1,Concluído
1777,541,2025-10-18,Marketplace,PE,Pernambuco,Nordeste,3,Concluído
1778,514,2024-10-25,Marketplace,MS,Mato Grosso do Sul,Centro-Oeste,3,Concluído
1779,304,2025-12-03,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
1780,128,2025-11-08,Aplicativo,MT,Mato Grosso,Centro-Oeste,3,Concluído
1781,91,2025-12-27,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
1782,47,2024-08-08,Marketplace,SP,São Paulo,Sudeste,2,Concluído
1783,92,2024-09-24,Marketplace,RS,Rio Grande do Sul,Sul,6,Cancelado
1784,230,2025-11-26,Marketplace,SP,São Paulo,Sudeste,6,Concluído
1785,70,2024-12-09,Marketplace,MS,Mato Grosso do Sul,Centro-Oeste,6,Concluído
1786,224,2025-04-08,Marketplace,SC,Santa Catarina,Sul,3,Concluído
1787,553,2025-07-17,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,3,Concluído
1788,321,2025-01-20,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
1789,289,2025-03-14,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,5,Concluído
1790,189,2025-02-25,Site Próprio,SC,Santa Catarina,Sul,5,Concluído
1791,495,2025-02-26,Site Próprio,PE,Pernambuco,Nordeste,5,Concluído
1792,140,2024-11-11,Site Próprio,SP,São Paulo,Sudeste,6,Cancelado
1793,80,2024-09-16,Site Próprio,CE,Ceará,Nordeste,1,Concluído
1794,628,2024-12-09,Site Próprio,CE,Ceará,Nordeste,4,Concluído
1795,631,2024-08-09,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
1796,526,2025-06-11,Site Próprio,SP,São Paulo,Sudeste,4,Cancelado
1797,360,2024-09-06,Marketplace,CE,Ceará,Nordeste,6,Concluído
1798,366,2024-08-15,Site Próprio,PR,Paraná,Sul,1,Concluído
1799,277,2024-03-15,Marketplace,RJ,Rio de Janeiro,Sudeste,6,Concluído
1800,11,2025-06-21,Marketplace,SP,São Paulo,Sudeste,4,Concluído
1801,335,2025-06-23,Marketplace,SP,São Paulo,Sudeste,6,Concluído
1802,511,2025-01-14,Marketplace,BA,Bahia,Nordeste,5,Concluído
1803,470,2025-02-10,Site Próprio,PR,Paraná,Sul,6,Concluído
1804,349,2025-09-09,Marketplace,SP,São Paulo,Sudeste,4,Concluído
1805,614,2025-11-06,Marketplace,SP,São Paulo,Sudeste,2,Concluído
1806,531,2025-11-21,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
1807,362,2025-06-14,Site Próprio,BA,Bahia,Nordeste,4,Concluído
1808,328,2025-02-07,Aplicativo,PE,Pernambuco,Nordeste,2,Concluído
1809,195,2024-04-20,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
1810,494,2024-11-10,Site Próprio,MA,Maranhão,Nordeste,5,Concluído
1811,351,2025-03-08,Site Próprio,MA,Maranhão,Nordeste,3,Concluído
1812,631,2025-05-13,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
1813,416,2025-01-15,Site Próprio,PR,Paraná,Sul,5,Concluído
1814,230,2025-12-08,Marketplace,SP,São Paulo,Sudeste,6,Concluído
1815,381,2025-04-06,Marketplace,PR,Paraná,Sul,4,Concluído
1816,516,2025-11-06,Site Próprio,RJ,Rio de Janeiro,Sudeste,4,Concluído
1817,572,2025-03-01,Marketplace,MG,Minas Gerais,Sudeste,6,Concluído
1818,420,2025-05-16,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
1819,419,2025-11-05,Marketplace,SP,São Paulo,Sudeste,2,Concluído
1820,323,2025-06-10,Marketplace,MG,Minas Gerais,Sudeste,6,Concluído
1821,475,2024-11-24,Site Próprio,RJ,Rio de Janeiro,Sudeste,1,Concluído
1822,356,2025-01-12,Marketplace,RJ,Rio de Janeiro,Sudeste,4,Cancelado
1823,202,2024-08-07,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
1824,434,2025-12-20,Aplicativo,SP,São Paulo,Sudeste,2,Concluído
1825,590,2025-02-04,Site Próprio,RS,Rio Grande do Sul,Sul,4,Concluído
1826,462,2024-08-19,Site Próprio,MG,Minas Gerais,Sudeste,4,Cancelado
1827,401,2025-10-27,Site Próprio,RS,Rio Grande do Sul,Sul,5,Cancelado
1828,88,2025-06-21,Site Próprio,BA,Bahia,Nordeste,5,Concluído
1829,541,2024-11-26,Site Próprio,PE,Pernambuco,Nordeste,1,Concluído
1830,501,2025-05-17,Site Próprio,RJ,Rio de Janeiro,Sudeste,6,Concluído
1831,430,2025-12-14,Site Próprio,PR,Paraná,Sul,6,Concluído
1832,184,2024-11-11,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
1833,609,2024-11-07,Site Próprio,RJ,Rio de Janeiro,Sudeste,2,Concluído
1834,57,2025-02-24,Site Próprio,RS,Rio Grande do Sul,Sul,6,Concluído
1835,299,2025-12-27,Aplicativo,BA,Bahia,Nordeste,2,Concluído
1836,164,2024-04-08,Site Próprio,BA,Bahia,Nordeste,4,Concluído
1837,16,2025-12-11,Marketplace,RS,Rio Grande do Sul,Sul,5,Concluído
1838,380,2025-10-13,Aplicativo,SP,São Paulo,Sudeste,4,Concluído
1839,636,2025-08-16,Site Próprio,SP,São Paulo,Sudeste,6,Cancelado
1840,487,2025-10-04,Marketplace,PR,Paraná,Sul,1,Concluído
1841,492,2025-01-20,Site Próprio,PR,Paraná,Sul,1,Concluído
1842,176,2024-07-17,Site Próprio,GO,Goiás,Centro-Oeste,6,Concluído
1843,389,2025-09-12,Marketplace,SP,São Paulo,Sudeste,3,Concluído
1844,167,2025-12-20,Marketplace,SP,São Paulo,Sudeste,4,Concluído
1845,297,2025-12-06,Site Próprio,SP,São Paulo,Sudeste,1,Concluído
1846,559,2025-06-09,Site Próprio,SC,Santa Catarina,Sul,2,Concluído
1847,312,2025-09-04,Marketplace,RS,Rio Grande do Sul,Sul,6,Concluído
1848,26,2025-05-11,Marketplace,SP,São Paulo,Sudeste,2,Concluído
1849,484,2024-11-21,Marketplace,SP,São Paulo,Sudeste,5,Concluído
1850,350,2025-01-02,Site Próprio,PR,Paraná,Sul,1,Concluído
1851,646,2025-11-16,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
1852,571,2025-06-10,Site Próprio,SC,Santa Catarina,Sul,5,Concluído
1853,363,2025-10-05,Site Próprio,RS,Rio Grande do Sul,Sul,3,Concluído
1854,535,2025-03-16,Site Próprio,PE,Pernambuco,Nordeste,6,Concluído
1855,248,2024-05-26,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
1856,607,2025-12-22,Marketplace,RJ,Rio de Janeiro,Sudeste,3,Concluído
1857,635,2024-03-03,Site Próprio,MG,Minas Gerais,Sudeste,6,Concluído
1858,90,2024-07-16,Site Próprio,RJ,Rio de Janeiro,Sudeste,1,Concluído
1859,534,2025-09-13,Marketplace,SP,São Paulo,Sudeste,5,Concluído
1860,624,2025-01-13,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
1861,402,2025-12-06,Marketplace,RS,Rio Grande do Sul,Sul,6,Concluído
1862,391,2024-11-01,Marketplace,RJ,Rio de Janeiro,Sudeste,3,Concluído
1863,447,2025-12-17,Marketplace,RJ,Rio de Janeiro,Sudeste,4,Concluído
1864,605,2025-05-14,Site Próprio,PE,Pernambuco,Nordeste,1,Concluído
1865,101,2024-09-26,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
1866,315,2024-04-01,Marketplace,MS,Mato Grosso do Sul,Centro-Oeste,4,Concluído
1867,630,2025-11-23,Marketplace,SP,São Paulo,Sudeste,1,Concluído
1868,411,2024-11-03,Site Próprio,RJ,Rio de Janeiro,Sudeste,6,Concluído
1869,397,2024-02-10,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
1870,252,2025-11-13,Marketplace,RS,Rio Grande do Sul,Sul,5,Concluído
1871,322,2024-12-02,Marketplace,CE,Ceará,Nordeste,5,Concluído
1872,628,2025-04-10,Site Próprio,CE,Ceará,Nordeste,1,Concluído
1873,632,2025-04-09,Aplicativo,SP,São Paulo,Sudeste,6,Concluído
1874,32,2025-04-07,Site Próprio,CE,Ceará,Nordeste,6,Concluído
1875,206,2024-02-01,Site Próprio,BA,Bahia,Nordeste,4,Concluído
1876,52,2025-10-06,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
1877,128,2024-11-14,Marketplace,MT,Mato Grosso,Centro-Oeste,2,Concluído
1878,279,2025-12-12,Site Próprio,RS,Rio Grande do Sul,Sul,2,Concluído
1879,583,2025-11-08,Marketplace,SP,São Paulo,Sudeste,6,Concluído
1880,499,2025-11-10,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
1881,278,2025-04-20,Marketplace,BA,Bahia,Nordeste,3,Concluído
1882,174,2025-01-15,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,4,Concluído
1883,370,2024-04-12,Site Próprio,RJ,Rio de Janeiro,Sudeste,2,Concluído
1884,331,2025-09-13,Marketplace,CE,Ceará,Nordeste,6,Concluído
1885,180,2025-07-01,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
1886,104,2025-09-18,Marketplace,SP,São Paulo,Sudeste,2,Concluído
1887,9,2024-06-21,Marketplace,DF,Distrito Federal,Centro-Oeste,2,Concluído
1888,444,2025-03-12,Site Próprio,RJ,Rio de Janeiro,Sudeste,4,Concluído
1889,620,2024-11-16,Marketplace,SP,São Paulo,Sudeste,2,Concluído
1890,245,2025-01-19,Site Próprio,CE,Ceará,Nordeste,1,Concluído
1891,624,2025-06-01,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
1892,544,2025-12-15,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
1893,556,2024-05-03,Site Próprio,RS,Rio Grande do Sul,Sul,1,Concluído
1894,248,2024-03-26,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
1895,338,2025-10-04,Marketplace,RS,Rio Grande do Sul,Sul,4,Concluído
1896,102,2024-09-12,Site Próprio,SC,Santa Catarina,Sul,6,Concluído
1897,215,2025-10-13,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
1898,292,2025-04-16,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
1899,205,2024-12-24,Site Próprio,CE,Ceará,Nordeste,3,Concluído
1900,533,2025-05-14,Site Próprio,BA,Bahia,Nordeste,2,Concluído
1901,82,2025-05-10,Site Próprio,MG,Minas Gerais,Sudeste,3,Concluído
1902,410,2025-07-12,Marketplace,BA,Bahia,Nordeste,6,Concluído
1903,196,2025-06-27,Marketplace,SP,São Paulo,Sudeste,5,Concluído
1904,523,2025-03-05,Marketplace,SP,São Paulo,Sudeste,6,Concluído
1905,219,2025-09-07,Site Próprio,GO,Goiás,Centro-Oeste,1,Concluído
1906,374,2025-01-14,Aplicativo,SP,São Paulo,Sudeste,1,Concluído
1907,642,2025-11-05,Site Próprio,RJ,Rio de Janeiro,Sudeste,1,Cancelado
1908,178,2025-11-17,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
1909,256,2024-09-02,Site Próprio,RJ,Rio de Janeiro,Sudeste,5,Concluído
1910,28,2025-06-21,Marketplace,ES,Espírito Santo,Sudeste,1,Concluído
1911,91,2024-07-23,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
1912,621,2025-12-21,Marketplace,PR,Paraná,Sul,5,Concluído
1913,358,2024-11-16,Marketplace,DF,Distrito Federal,Centro-Oeste,5,Concluído
1914,450,2024-11-09,Marketplace,MG,Minas Gerais,Sudeste,4,Concluído
1915,82,2025-05-20,Marketplace,MG,Minas Gerais,Sudeste,3,Concluído
1916,307,2025-06-25,Aplicativo,PR,Paraná,Sul,2,Concluído
1917,132,2025-06-18,Marketplace,MG,Minas Gerais,Sudeste,1,Concluído
1918,207,2025-08-04,Marketplace,SC,Santa Catarina,Sul,2,Concluído
1919,32,2024-07-07,Site Próprio,CE,Ceará,Nordeste,1,Concluído
1920,400,2025-11-10,Marketplace,DF,Distrito Federal,Centro-Oeste,5,Concluído
1921,432,2025-12-07,Site Próprio,CE,Ceará,Nordeste,5,Concluído
1922,73,2024-03-12,Marketplace,SP,São Paulo,Sudeste,6,Cancelado
1923,214,2025-08-27,Site Próprio,PR,Paraná,Sul,2,Concluído
1924,630,2025-11-14,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
1925,379,2024-04-21,Site Próprio,PR,Paraná,Sul,2,Cancelado
1926,86,2025-10-19,Marketplace,RS,Rio Grande do Sul,Sul,3,Concluído
1927,356,2025-10-12,Site Próprio,RJ,Rio de Janeiro,Sudeste,5,Concluído
1928,292,2025-10-13,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
1929,311,2025-11-19,Site Próprio,SP,São Paulo,Sudeste,2,Concluído
1930,484,2025-12-13,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
1931,315,2025-12-15,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,1,Concluído
1932,40,2025-12-17,Marketplace,BA,Bahia,Nordeste,4,Concluído
1933,547,2025-05-14,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
1934,633,2025-01-25,Marketplace,PR,Paraná,Sul,4,Concluído
1935,478,2025-06-04,Site Próprio,PR,Paraná,Sul,3,Concluído
1936,14,2024-08-15,Site Próprio,DF,Distrito Federal,Centro-Oeste,4,Concluído
1937,424,2025-12-17,Site Próprio,RS,Rio Grande do Sul,Sul,5,Concluído
1938,96,2025-10-18,Aplicativo,PE,Pernambuco,Nordeste,1,Concluído
1939,361,2025-10-14,Aplicativo,SP,São Paulo,Sudeste,4,Concluído
1940,118,2025-11-09,Site Próprio,RS,Rio Grande do Sul,Sul,1,Concluído
1941,583,2025-07-03,Site Próprio,SP,São Paulo,Sudeste,4,Concluído
1942,98,2024-12-08,Aplicativo,BA,Bahia,Nordeste,6,Concluído
1943,206,2025-11-04,Site Próprio,BA,Bahia,Nordeste,5,Concluído
1944,421,2024-06-10,Marketplace,ES,Espírito Santo,Sudeste,1,Concluído
1945,279,2025-06-20,Site Próprio,RS,Rio Grande do Sul,Sul,3,Concluído
1946,335,2025-12-06,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
1947,203,2024-11-15,Marketplace,MG,Minas Gerais,Sudeste,1,Concluído
1948,232,2024-02-20,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
1949,85,2024-05-13,Marketplace,MT,Mato Grosso,Centro-Oeste,5,Concluído
1950,635,2025-01-19,Site Próprio,MG,Minas Gerais,Sudeste,3,Concluído
1951,552,2024-07-14,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
1952,261,2025-07-10,Site Próprio,MG,Minas Gerais,Sudeste,6,Concluído
1953,572,2025-04-25,Site Próprio,MG,Minas Gerais,Sudeste,3,Concluído
1954,204,2025-05-13,Marketplace,SP,São Paulo,Sudeste,5,Cancelado
1955,447,2024-08-15,Site Próprio,RJ,Rio de Janeiro,Sudeste,4,Concluído
1956,560,2025-11-09,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
1957,315,2024-09-21,Site Próprio,MS,Mato Grosso do Sul,Centro-Oeste,3,Concluído
1958,297,2025-12-04,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
1959,455,2025-08-24,Site Próprio,ES,Espírito Santo,Sudeste,5,Concluído
1960,114,2025-11-04,Site Próprio,PA,Pará,Norte,5,Concluído
1961,565,2025-06-08,Marketplace,PE,Pernambuco,Nordeste,5,Concluído
1962,10,2024-11-11,Marketplace,PE,Pernambuco,Nordeste,5,Concluído
1963,107,2024-08-13,Marketplace,MG,Minas Gerais,Sudeste,4,Concluído
1964,112,2025-10-23,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
1965,597,2024-03-07,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
1966,621,2024-09-23,Site Próprio,PR,Paraná,Sul,6,Concluído
1967,252,2024-12-07,Marketplace,RS,Rio Grande do Sul,Sul,4,Concluído
1968,550,2024-12-14,Site Próprio,PR,Paraná,Sul,5,Concluído
1969,245,2025-05-14,Site Próprio,CE,Ceará,Nordeste,4,Concluído
1970,278,2025-04-04,Site Próprio,BA,Bahia,Nordeste,4,Concluído
1971,565,2025-11-20,Site Próprio,PE,Pernambuco,Nordeste,1,Concluído
1972,530,2024-05-01,Site Próprio,SP,São Paulo,Sudeste,5,Concluído
1973,298,2025-01-26,Marketplace,CE,Ceará,Nordeste,4,Concluído
1974,336,2025-03-24,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
1975,397,2025-03-13,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
1976,65,2025-10-13,Marketplace,CE,Ceará,Nordeste,4,Concluído
1977,549,2025-05-14,Marketplace,SP,São Paulo,Sudeste,5,Concluído
1978,237,2024-12-17,Marketplace,SP,São Paulo,Sudeste,3,Concluído
1979,626,2024-08-15,Site Próprio,RS,Rio Grande do Sul,Sul,5,Concluído
1980,225,2025-10-27,Marketplace,RJ,Rio de Janeiro,Sudeste,4,Concluído
1981,392,2024-11-25,Aplicativo,SP,São Paulo,Sudeste,3,Concluído
1982,621,2025-01-24,Marketplace,PR,Paraná,Sul,4,Concluído
1983,294,2025-11-13,Site Próprio,SP,São Paulo,Sudeste,6,Concluído
1984,5,2024-06-16,Site Próprio,SP,São Paulo,Sudeste,3,Concluído
