pedido_id,item_id,cliente_id,produto_id,data_pedido,UF_Sigla,canal_venda,vendedor_id,quantidade,preco_unitario,desconto_percentual,custo_unitario,status_pedido
684,1233,366,17,2025-10-05,PR,Site Próprio,1,1,137.55,0.1539,127.08,Concluído
1516,2751,478,47,2024-07-14,PR,Site Próprio,3,1,229.52,0.0325,89.54,Concluído
2514,4638,226,8,2025-12-13,RJ,Marketplace,6,2,56.63,0.1173,43.6,Concluído
463,834,469,12,2024-11-07,SP,Site Próprio,4,1,489.38,0.1711,209.52,Concluído
1811,3311,351,15,2025-03-08,MA,Site Próprio,3,2,43.34,0.0525,22.05,Concluído
1827,3341,401,8,2025-10-27,RS,Site Próprio,5,1,75.51,0.0561,43.6,Cancelado
1444,2633,437,1,2024-12-21,RJ,Site Próprio,2,1,196.94,0.2618,91.78,Concluído
2000,3680,247,6,2024-12-01,DF,Marketplace,1,2,64.57,0.0882,52.6,Concluído
650,1165,635,36,2025-07-11,MG,Marketplace,5,2,130.51,0.0877,66.1,Concluído
2189,4035,92,13,2024-11-04,RS,Site Próprio,1,1,113.88,0.081,77.45,Concluído
1720,3136,74,5,2024-10-26,PE,Site Próprio,4,1,163.4,0.035,185.65,Concluído
852,1548,152,34,2025-05-27,RS,Site Próprio,5,1,58.03,0.0451,37.12,Concluído
1433,2611,542,5,2025-11-03,RJ,Site Próprio,5,2,259.51,0.1478,185.65,Concluído
786,1426,600,8,2024-07-01,RS,Site Próprio,6,3,41.95,0.0315,43.6,Concluído
299,543,84,8,2025-01-10,GO,Site Próprio,2,1,39.62,0.0883,43.6,Concluído
821,1492,328,20,2025-04-12,PE,Site Próprio,3,2,84.76,0.0661,55.18,Concluído
1118,2017,461,5,2025-08-27,MG,Aplicativo,2,2,272.49,0.0804,185.65,Concluído
2035,3751,174,12,2025-12-17,MS,Site Próprio,6,1,559.29,0.088,209.52,Concluído
2145,3946,607,28,2024-08-23,RJ,Site Próprio,6,1,315.2,0.1371,142.78,Concluído
552,1003,243,33,2025-02-03,SP,Site Próprio,6,2,170.97,0.1861,122.16,Concluído
556,1009,446,17,2025-12-15,RS,Marketplace,1,1,206.32,0.1986,127.08,Concluído
1888,3460,444,53,2025-03-12,RJ,Site Próprio,4,1,286.62,0.1344,152.79,Concluído
1356,2461,445,22,2025-05-03,RJ,Marketplace,3,1,204.79,0.1159,88.13,Concluído
311,566,97,40,2024-10-11,SC,Site Próprio,1,1,77.11,0.0919,53.25,Concluído
137,264,164,46,2024-09-06,BA,Site Próprio,5,3,105.04,0.086,81.26,Concluído
1524,2764,163,11,2025-04-23,DF,Marketplace,5,2,182.21,0.0712,139.55,Concluído
735,1325,142,6,2025-11-20,RJ,Marketplace,3,3,68.37,0.0726,52.6,Concluído
206,382,559,49,2024-12-02,SC,Site Próprio,6,1,131.25,0.068,73.39,Concluído
2516,4642,314,15,2025-12-27,BA,Marketplace,6,1,43.34,0.032,22.05,Concluído
338,614,298,5,2024-12-07,CE,Site Próprio,2,1,192.23,0.0739,185.65,Cancelado
2205,4063,117,12,2025-09-11,PE,Site Próprio,5,1,535.99,0.0351,209.52,Concluído
1510,2741,122,47,2025-08-05,MS,Marketplace,4,1,239.5,0.0362,89.54,Concluído
1024,1845,571,6,2024-11-22,SC,Site Próprio,6,1,79.76,0.0827,52.6,Concluído
610,1103,479,37,2024-05-04,SP,Site Próprio,3,2,111.83,0.2008,61.9,Concluído
2115,3898,386,1,2025-06-11,RJ,Site Próprio,4,2,164.12,0.2027,91.78,Cancelado
1475,2685,552,6,2024-09-12,SP,Aplicativo,3,1,64.57,0.2154,52.6,Concluído
2132,3926,296,12,2025-08-01,DF,Site Próprio,2,2,466.07,0.0334,209.52,Concluído
1303,2361,221,42,2025-02-14,SP,Site Próprio,6,1,70.58,0.2366,37.56,Concluído
742,1339,582,12,2024-05-25,BA,Marketplace,5,2,293.45,0.0667,209.52,Concluído
2475,4561,330,53,2025-09-26,BA,Site Próprio,3,1,318.47,0.0988,152.79,Concluído
2485,4580,571,39,2024-11-02,SC,Marketplace,2,1,546.5,0.035,144.85,Concluído
749,1356,479,6,2024-12-03,SP,Site Próprio,3,2,79.76,0.1738,52.6,Cancelado
2018,3718,461,53,2025-02-19,MG,Site Próprio,5,1,334.39,0.0408,152.79,Concluído
2609,4801,83,20,2024-11-12,DF,Marketplace,6,1,84.76,0.0231,55.18,Concluído
937,1694,155,15,2025-11-04,SP,Aplicativo,4,1,32.1,0.2306,22.05,Concluído
890,1618,607,30,2024-12-04,RJ,Site Próprio,2,1,379.13,0.0994,145.7,Concluído
1073,1934,620,13,2025-05-03,SP,Site Próprio,3,1,160.77,0.1735,77.45,Concluído
71,140,559,36,2025-11-12,SC,Marketplace,2,1,96.67,0.0692,66.1,Concluído
2339,4314,52,36,2025-10-12,SP,Site Próprio,5,1,142.94,0.2329,66.1,Concluído
15,33,393,28,2025-10-17,RS,Marketplace,5,1,165.38,0.0557,142.78,Concluído
1372,2482,639,26,2025-05-24,DF,Site Próprio,4,1,412.57,0.0639,164.45,Concluído
56,115,519,3,2025-11-08,RJ,Marketplace,6,2,36.49,0.1142,26.91,Concluído
1568,2838,617,24,2025-11-21,BA,Site Próprio,6,2,386.28,0.0664,217.31,Concluído
2013,3706,328,25,2025-07-12,PE,Marketplace,5,1,30.78,0.0813,16.13,Concluído
127,241,392,5,2025-09-02,SP,Site Próprio,4,1,221.06,0.1601,185.65,Concluído
1115,2013,245,17,2025-08-17,CE,Site Próprio,3,1,216.64,0.1632,127.08,Concluído
1978,3638,237,16,2024-12-17,SP,Marketplace,3,2,331.23,,150.82,Concluído
1312,2377,248,39,2025-12-10,SP,Site Próprio,1,1,442.41,0.1982,144.85,Concluído
1553,2811,328,46,2024-12-08,PE,Site Próprio,5,1,141.8,0.0534,81.26,Concluído
1849,3387,484,30,2024-11-21,SP,Marketplace,5,1,315.94,0.2399,145.7,Concluído
745,1348,560,49,2025-05-23,SP,Site Próprio,3,1,112.5,0.1888,73.39,Concluído
966,1742,424,9,2024-11-12,RS,Site Próprio,6,1,273.34,0.0551,108.49,Concluído
607,1099,174,27,2025-09-18,MS,Site Próprio,1,1,201.56,0.0471,88.49,Concluído
752,1364,534,4,2025-11-18,SP,Aplicativo,5,1,201.22,0.2344,160.15,Concluído
213,394,408,24,2025-11-17,SP,Aplicativo,1,3,302.97,0.1789,217.31,Concluído
1649,2994,362,5,2025-09-05,BA,Marketplace,6,1,311.41,0.0549,185.65,Concluído
1549,2806,427,10,2025-08-27,PR,Site Próprio,3,1,202.75,0.0632,120.42,Concluído
2355,4340,552,50,2025-09-09,SP,Site Próprio,5,2,171.54,0.2162,118.05,Concluído
2373,4365,1,41,2025-05-12,SC,Marketplace,4,1,353.33,0.0979,180.53,Concluído
1955,3581,447,21,2024-08-15,RJ,Site Próprio,4,1,154.26,0.1016,94.68,Concluído
788,1430,272,43,2025-04-05,SC,Site Próprio,3,1,333.9,0.1047,182.69,Concluído
1420,2586,454,5,2025-11-22,SP,Aplicativo,2,1,298.44,0.2063,185.65,Concluído
839,1523,317,8,2025-10-20,SC,Site Próprio,2,1,66.07,0.1045,43.6,Concluído
146,281,107,40,2025-12-14,MG,Site Próprio,6,1,98.53,0.08,53.25,Concluído
116,218,462,47,2024-07-13,MG,Site Próprio,4,2,125.66,0.0725,89.54,Concluído
1696,3084,500,29,2024-05-07,MG,Marketplace,2,1,130.19,0.0426,78.75,Concluído
1656,3009,337,40,2025-11-13,MG,Site Próprio,4,2,98.32,0.0825,53.25,Cancelado
543,984,321,3,2025-10-25,SP,Marketplace,3,1,69.55,0.2334,26.91,Cancelado
100,190,614,20,2025-11-13,SP,Marketplace,5,1,59.3,0.199,55.18,Cancelado
1960,3592,114,20,2025-11-04,PA,Site Próprio,5,2,108.3,0.046,55.18,Concluído
2582,4755,438,41,2025-12-11,MG,Marketplace,3,1,412.22,0.052,180.53,Concluído
1379,2497,274,17,2025-02-18,RJ,Site Próprio,6,1,206.32,0.2126,127.08,Concluído
305,554,147,47,2025-08-20,SP,Site Próprio,3,2,125.66,0.2259,89.54,Concluído
2259,4167,134,49,2024-11-11,SC,Site Próprio,3,1,125.0,0.0704,73.39,Concluído
1875,3436,206,19,2024-02-01,BA,Site Próprio,4,2,431.76,0.0771,137.57,Concluído
2057,3788,440,24,2025-07-19,BA,Site Próprio,3,2,477.17,0.0498,217.31,Concluído
1533,2778,437,9,2025-07-05,RJ,Site Próprio,2,1,273.34,0.1243,108.49,Concluído
762,1381,342,25,2024-11-19,RS,Marketplace,6,1,39.32,0.0555,16.13,Concluído
928,1679,428,18,2025-10-21,MS,Marketplace,3,1,551.09,0.0985,173.9,Concluído
266,492,68,37,2024-10-20,RJ,Site Próprio,4,1,78.89,0.0722,61.9,Concluído
626,1129,30,41,2025-11-22,RJ,Site Próprio,6,1,334.43,0.0729,180.53,Concluído
698,1254,139,8,2024-04-05,RS,Marketplace,3,1,75.51,0.0368,43.6,Cancelado
1612,2931,641,47,2024-12-20,BA,Site Próprio,5,2,169.65,0.0511,89.54,Concluído
904,1644,227,29,2025-11-27,SP,Site Próprio,5,1,144.65,0.1633,78.75,Concluído
2383,4385,608,9,2024-12-25,SP,Site Próprio,4,1,239.17,0.1764,108.49,Cancelado
1680,3050,552,1,2024-09-10,SP,Site Próprio,5,3,139.5,0.3359,91.78,Concluído
1511,2743,383,40,2025-03-25,CE,Marketplace,4,1,121.45,0.0856,53.25,Cancelado
2543,4684,469,53,2024-03-18,SP,Marketplace,1,1,334.39,0.1764,152.79,Concluído
2447,4507,500,17,2025-10-07,MG,Site Próprio,5,1,185.69,0.1564,127.08,Concluído
409,740,586,4,2024-06-26,RJ,Site Próprio,4,1,285.23,0.1409,160.15,Concluído
1274,2306,603,24,2024-04-14,RS,Marketplace,4,2,386.28,,217.31,Concluído
2499,4608,288,7,2024-10-15,PR,Aplicativo,3,1,160.19,0.0316,103.55,Concluído
218,405,32,52,2024-11-25,CE,Aplicativo,1,1,172.19,0.0892,115.34,Concluído
992,1784,301,8,2025-08-01,RS,Marketplace,4,1,75.51,0.107,43.6,Concluído
370,667,438,11,2025-01-09,MG,Site Próprio,4,1,191.32,0.1047,139.55,Concluído
1246,2254,515,12,2025-07-24,RJ,Site Próprio,2,1,419.47,0.1425,209.52,Concluído
349,632,555,35,2025-06-11,SP,Site Próprio,2,1,153.58,0.1839,79.44,Concluído
779,1414,89,12,2025-07-27,RJ,Marketplace,2,3,396.16,0.087,209.52,Concluído
1300,2355,200,11,2025-10-10,RS,Site Próprio,6,1,245.98,0.059,139.55,Cancelado
1875,3438,206,10,2024-02-01,BA,Site Próprio,4,1,202.75,0.0494,120.42,Concluído
765,1387,224,20,2025-12-17,SC,Site Próprio,2,1,84.76,0.0498,55.18,Concluído
2504,4618,255,15,2025-05-09,RJ,Site Próprio,4,1,57.79,0.1321,22.05,Concluído
1197,2155,118,14,2024-12-12,RS,Marketplace,2,1,164.85,0.1042,105.23,Concluído
7,13,635,5,2024-05-19,MG,Site Próprio,6,1,201.84,0.0972,185.65,Concluído
263,486,188,42,2024-12-06,ES,Marketplace,4,1,57.13,0.0957,37.56,Concluído
850,1544,171,52,2025-08-03,SP,Marketplace,2,1,219.54,0.2294,115.34,Concluído
1288,2334,322,17,2025-04-17,CE,Site Próprio,4,1,216.64,0.1841,127.08,Concluído
1217,2195,3,8,2025-09-19,PE,Marketplace,5,3,56.63,0.0872,43.6,Concluído
842,1528,125,42,2025-09-23,MA,Site Próprio,2,1,77.3,0.0311,37.56,Concluído
2033,3746,390,16,2025-07-14,SP,Marketplace,4,1,289.82,0.2389,150.82,Concluído
2171,4002,592,40,2025-11-15,MG,Marketplace,3,1,115.67,0.0817,53.25,Concluído
2535,4671,105,4,2025-03-06,MS,Site Próprio,4,1,230.9,0.093,160.15,Concluído
1125,2030,75,40,2025-04-01,PR,Marketplace,5,2,115.67,0.1022,53.25,Concluído
1669,3034,85,25,2025-11-02,MT,Site Próprio,4,1,39.32,,16.13,Concluído
2442,4500,604,21,2024-11-10,SP,Marketplace,3,1,145.69,0.1687,94.68,Concluído
2453,4518,489,42,2025-02-16,MT,Site Próprio,1,2,57.13,0.041,37.56,Concluído
1862,3410,391,44,2024-11-01,RJ,Marketplace,3,1,225.53,0.0795,119.7,Concluído
1260,2277,271,13,2024-04-23,RJ,Marketplace,6,1,99.24,0.1156,77.45,Concluído
2065,3800,321,44,2025-01-02,SP,Site Próprio,5,1,270.64,0.2044,119.7,Concluído
2209,4074,152,9,2024-08-26,RS,Aplicativo,2,1,193.62,0.0959,108.49,Concluído
1141,2055,370,45,2024-11-27,RJ,Site Próprio,6,1,65.63,0.0838,39.57,Concluído
1431,2606,219,5,2025-08-12,GO,Site Próprio,6,1,311.41,0.0913,185.65,Concluído
2330,4296,624,12,2025-06-04,SP,Site Próprio,5,2,466.07,0.1837,209.52,Concluído
2422,4462,445,9,2024-10-20,RJ,Site Próprio,3,1,193.62,0.1458,108.49,Concluído
881,1598,358,42,2025-11-06,DF,Aplicativo,3,1,57.13,0.075,37.56,Concluído
1500,2726,2,42,2025-01-01,RS,Site Próprio,3,2,67.22,0.1012,37.56,Cancelado
331,599,602,3,2025-12-09,PE,Marketplace,5,1,38.64,,26.91,Concluído
80,159,390,27,2024-10-08,SP,Marketplace,5,1,176.37,0.1961,88.49,Concluído
2190,4036,138,7,2025-10-26,MG,Marketplace,5,2,197.88,0.069,103.55,Concluído
1545,2795,396,7,2025-11-24,SC,Marketplace,6,1,169.61,0.058,103.55,Concluído
2598,4783,481,32,2025-02-04,DF,Marketplace,4,1,231.1,0.0871,130.06,Concluído
1202,2164,51,14,2024-10-14,SP,Marketplace,3,1,122.11,0.2267,105.23,Concluído
2405,4426,342,22,2025-03-13,RS,Aplicativo,6,1,277.07,0.0625,88.13,Concluído
1318,2390,536,8,2025-05-11,SP,Site Próprio,2,2,41.95,0.185,43.6,Concluído
2045,3767,602,49,2025-11-19,PE,Marketplace,1,1,112.5,0.0874,73.39,Concluído
1770,3236,557,6,2025-12-21,MS,Marketplace,1,1,79.76,0.0693,52.6,Concluído
101,192,540,29,2025-09-14,PR,Site Próprio,2,1,96.44,0.0701,78.75,Concluído
2185,4028,250,6,2025-08-24,PE,Site Próprio,1,1,68.37,0.0558,52.6,Concluído
2460,4531,379,8,2024-12-12,PR,Site Próprio,5,3,66.07,0.0722,43.6,Concluído
2077,3822,395,24,2025-05-19,RJ,Marketplace,4,1,545.34,0.0894,217.31,Concluído
623,1124,91,41,2024-11-07,SP,Marketplace,5,1,333.7,0.1869,180.53,Cancelado
699,1258,485,32,2025-11-12,RS,Site Próprio,5,1,201.39,0.0577,130.06,Concluído
2368,4358,505,29,2025-09-25,DF,Site Próprio,5,1,173.58,0.0492,78.75,Concluído
861,1562,110,5,2024-11-19,SP,Site Próprio,1,1,220.58,0.1768,185.65,Concluído
119,227,119,17,2024-10-09,CE,Marketplace,1,2,129.91,0.1222,127.08,Concluído
2075,3813,77,40,2025-02-24,SP,Site Próprio,5,1,121.45,0.2227,53.25,Concluído
1736,3168,279,44,2024-12-17,RS,Aplicativo,6,2,150.35,0.0654,119.7,Concluído
892,1622,478,9,2025-11-11,PR,Site Próprio,2,1,261.95,0.0692,108.49,Concluído
2235,4118,56,47,2025-12-04,MT,Marketplace,6,1,155.23,0.0718,89.54,Concluído
1281,2320,329,42,2025-11-02,MG,Marketplace,5,2,57.13,0.1011,37.56,Concluído
1021,1837,82,45,2025-02-13,MG,Marketplace,6,1,76.57,0.0386,39.57,Concluído
1130,2036,323,36,2024-12-01,MG,Site Próprio,5,1,105.65,0.0411,66.1,Concluído
45,90,476,38,2024-06-19,AM,Site Próprio,4,1,66.51,0.0812,48.05,Concluído
1396,2531,84,46,2025-11-21,GO,Marketplace,5,2,133.92,0.0777,81.26,Cancelado
758,1372,354,46,2024-09-16,RS,Marketplace,1,2,133.92,0.1077,81.26,Concluído
2168,3993,359,13,2024-08-23,SP,Site Próprio,3,2,133.97,,77.45,Concluído
2273,4189,485,51,2025-12-26,RS,Site Próprio,1,1,361.14,0.0569,201.19,Concluído
585,1058,52,43,2025-03-20,SP,Marketplace,6,1,451.75,0.1916,182.69,Concluído
2241,4129,392,3,2025-01-16,SP,Marketplace,2,2,66.65,0.1807,26.91,Concluído
1589,2884,371,36,2025-12-11,SP,Site Próprio,6,1,130.51,0.2337,66.1,Concluído
1898,3481,292,36,2025-04-16,SP,Site Próprio,4,1,105.65,0.1736,66.1,Concluído
1578,2859,90,47,2024-11-10,RJ,Marketplace,5,1,177.41,0.0924,89.54,Concluído
403,723,118,21,2024-04-19,RS,Marketplace,6,3,114.26,0.0373,94.68,Concluído
461,832,535,6,2025-12-08,PE,Site Próprio,4,1,64.57,0.1038,52.6,Concluído
1530,2774,364,6,2025-08-08,GO,Site Próprio,2,1,75.96,0.0535,52.6,Concluído
2324,4282,51,53,2025-06-27,SP,Site Próprio,5,2,286.62,0.2137,152.79,Cancelado
1447,2640,82,18,2025-05-09,MG,Site Próprio,3,1,680.75,0.0569,173.9,Concluído
1955,3580,447,40,2024-08-15,RJ,Site Próprio,4,2,104.1,0.1289,53.25,Concluído
395,708,70,52,2024-11-25,MS,Marketplace,1,3,309.94,0.0515,115.34,Concluído
2221,4092,26,6,2024-04-10,SP,Marketplace,5,1,79.76,0.2302,52.6,Concluído
2417,4451,453,13,2025-11-17,SP,Aplicativo,1,3,133.97,0.2164,77.45,Concluído
1910,3506,28,34,2025-06-21,ES,Marketplace,1,1,105.99,0.0696,37.12,Concluído
929,1681,178,8,2024-05-05,SP,Site Próprio,3,3,56.63,0.2141,43.6,Concluído
2462,4537,618,7,2025-04-05,SP,Site Próprio,5,1,160.19,0.2163,103.55,Concluído
885,1611,229,10,2025-12-10,MS,Marketplace,2,1,202.75,0.0397,120.42,Concluído
2143,3943,553,5,2025-04-04,MS,Site Próprio,6,1,220.58,0.0955,185.65,Concluído
1277,2311,221,3,2025-08-18,SP,Marketplace,1,1,45.08,0.2132,26.91,Cancelado
1370,2479,285,12,2025-06-21,AM,Marketplace,1,1,397.03,0.0551,209.52,Concluído
653,1172,246,3,2025-11-20,PR,Site Próprio,6,3,36.49,0.0709,26.91,Concluído
681,1229,450,27,2025-06-01,MG,Aplicativo,5,2,167.97,0.0303,88.49,Concluído
1076,1941,222,17,2024-10-11,SP,Marketplace,1,1,137.55,0.2642,127.08,Concluído
803,1456,198,17,2025-10-19,SP,Site Próprio,1,2,237.27,0.3193,127.08,Concluído
753,1366,213,25,2025-10-22,CE,Site Próprio,6,1,39.32,0.0516,16.13,Concluído
2017,3715,551,52,2024-06-21,SP,Site Próprio,4,1,258.28,0.2324,115.34,Concluído
2632,4850,137,35,2024-08-01,RJ,Site Próprio,6,2,184.29,0.0759,79.44,Concluído
1943,3556,206,46,2025-11-04,BA,Site Próprio,5,1,133.92,0.0561,81.26,Concluído
2505,4622,103,5,2024-12-05,RJ,Site Próprio,3,1,220.58,0.1135,185.65,Concluído
2412,4443,621,29,2025-07-01,PR,Marketplace,5,1,166.35,0.073,78.75,Concluído
1970,3622,278,12,2025-04-04,BA,Site Próprio,4,1,489.38,0.044,209.52,Concluído
1654,3005,454,33,2025-10-11,SP,Site Próprio,5,2,265.43,0.2399,122.16,Concluído
174,327,220,4,2024-05-06,RS,Marketplace,4,1,181.1,0.0744,160.15,Concluído
2104,3873,271,46,2025-12-01,RJ,Site Próprio,4,1,157.56,0.1014,81.26,Concluído
257,477,434,6,2025-07-06,SP,Site Próprio,4,1,56.27,0.1813,52.6,Concluído
184,343,465,10,2025-04-08,RS,Site Próprio,3,1,185.52,0.0303,120.42,Concluído
1468,2676,18,5,2025-06-06,MG,Site Próprio,3,2,201.84,0.0409,185.65,Cancelado
2571,4736,87,45,2025-08-10,SP,Site Próprio,1,1,72.93,0.2343,39.57,Concluído
1897,3476,215,47,2025-10-13,SP,Site Próprio,2,1,147.84,0.1896,89.54,Concluído
9,18,587,30,2025-04-27,RS,Marketplace,3,1,210.63,0.0514,145.7,Concluído
2440,4495,490,38,2025-01-27,SP,Site Próprio,4,2,105.64,0.217,48.05,Concluído
1440,2623,118,17,2024-12-10,RS,Marketplace,3,2,185.69,0.1711,127.08,Concluído
2160,3978,190,38,2024-02-16,SP,Site Próprio,5,1,110.92,0.1874,48.05,Concluído
1230,2225,308,31,2024-11-26,BA,Marketplace,6,1,68.99,0.0722,39.52,Concluído
2280,4204,424,32,2024-07-11,RS,Site Próprio,5,3,326.25,0.036,130.06,Concluído
1956,3582,560,1,2025-11-09,SP,Site Próprio,3,2,147.71,0.2684,91.78,Concluído
285,524,133,53,2025-08-12,RJ,Site Próprio,5,1,200.52,0.1049,152.79,Concluído
548,993,112,8,2025-05-24,SP,Site Próprio,5,1,39.62,0.2088,43.6,Concluído
107,204,466,34,2025-06-26,SP,Marketplace,1,1,58.03,0.1752,37.12,Concluído
900,1638,147,36,2025-09-26,SP,Marketplace,6,1,105.65,0.1828,66.1,Cancelado
1019,1831,176,8,2024-05-04,GO,Site Próprio,5,1,62.92,,43.6,Concluído
1140,2051,187,17,2024-07-21,MS,Marketplace,3,2,129.91,,127.08,Concluído
1508,2737,164,20,2024-05-09,BA,Site Próprio,6,1,84.76,,55.18,Concluído
406,731,267,52,2025-12-13,SP,Marketplace,4,1,219.54,0.1685,115.34,Concluído
1805,3300,614,40,2025-11-06,SP,Marketplace,2,1,98.32,0.1859,53.25,Concluído
1190,2142,363,43,2025-05-05,RS,Site Próprio,2,1,247.33,0.035,182.69,Concluído
700,1261,397,38,2024-04-21,SP,Marketplace,6,2,121.48,0.2198,48.05,Concluído
550,998,227,14,2025-09-06,SP,Marketplace,6,1,135.68,0.1812,105.23,Concluído
1177,2115,406,46,2025-11-20,SP,Site Próprio,4,2,189.07,0.2332,81.26,Concluído
1027,1852,131,36,2025-01-18,BA,Marketplace,4,1,124.29,0.0754,66.1,Concluído
132,253,88,9,2024-05-14,BA,Site Próprio,5,1,177.17,0.0419,108.49,Concluído
49,101,278,16,2024-12-19,BA,Site Próprio,2,1,214.68,0.0464,150.82,Concluído
1075,1940,300,40,2025-03-16,BA,Site Próprio,5,1,104.1,0.1089,53.25,Concluído
2162,3983,572,9,2025-11-11,MG,Site Próprio,2,1,273.34,0.0511,108.49,Concluído
771,1397,188,38,2024-08-18,ES,Site Próprio,2,3,89.79,0.1095,48.05,Concluído
454,821,378,25,2025-12-26,RJ,Site Próprio,4,1,21.53,0.1224,16.13,Concluído
415,752,308,38,2024-09-21,BA,Site Próprio,3,2,66.51,,48.05,Concluído
790,1435,346,28,2025-10-22,SP,Site Próprio,3,1,233.48,0.205,142.78,Cancelado
1855,3399,248,5,2024-05-26,SP,Site Próprio,6,1,220.58,0.1857,185.65,Concluído
265,489,132,36,2025-06-19,MG,Site Próprio,4,1,92.07,0.0834,66.1,Concluído
1119,2018,21,5,2025-11-16,CE,Aplicativo,4,1,259.51,0.0657,185.65,Concluído
1406,2554,271,23,2025-12-27,RJ,Site Próprio,4,1,76.98,0.2139,43.89,Concluído
561,1017,390,33,2025-09-19,SP,Marketplace,6,1,242.35,0.2051,122.16,Concluído
1648,2992,606,1,2025-10-19,SP,Marketplace,2,1,188.74,0.3612,91.78,Concluído
1218,2200,365,19,2025-04-20,RJ,Site Próprio,2,3,431.76,0.0811,137.57,Concluído
2441,4497,216,15,2025-12-19,RJ,Aplicativo,1,1,50.56,0.1147,22.05,Concluído
377,677,10,23,2025-11-20,PE,Site Próprio,2,1,76.98,0.1905,43.89,Concluído
2489,4588,114,5,2024-11-13,PA,Site Próprio,4,1,298.44,0.1099,185.65,Concluído
109,208,224,16,2024-11-11,SC,Marketplace,5,1,248.42,,150.82,Concluído
2224,4096,431,47,2025-11-25,PR,Site Próprio,5,1,179.63,,89.54,Concluído
1111,2004,293,48,2025-11-19,PR,Marketplace,3,1,133.07,0.0816,66.62,Concluído
1395,2528,298,46,2025-12-20,CE,Marketplace,3,1,157.56,0.0784,81.26,Concluído
1211,2180,106,6,2024-11-13,MG,Site Próprio,6,2,64.71,0.0919,52.6,Concluído
1954,3577,204,47,2025-05-13,SP,Marketplace,5,1,209.56,0.2034,89.54,Cancelado
1664,3022,324,28,2024-04-04,RJ,Marketplace,2,1,223.27,0.1217,142.78,Cancelado
1996,3673,316,30,2025-10-27,MA,Site Próprio,3,2,198.93,0.0668,145.7,Concluído
955,1725,36,24,2025-02-10,DF,Site Próprio,4,2,477.17,0.0927,217.31,Concluído
6,11,22,47,2024-11-21,SP,Site Próprio,5,1,133.06,0.1912,89.54,Concluído
306,556,459,28,2024-12-19,SP,Site Próprio,2,2,175.11,0.1968,142.78,Concluído
2099,3864,133,40,2025-05-07,RJ,Marketplace,2,1,98.32,0.1217,53.25,Concluído
1291,2339,650,14,2024-10-17,CE,Marketplace,1,1,219.8,0.0408,105.23,Concluído
541,979,341,13,2025-06-23,MG,Site Próprio,3,1,114.13,0.1098,77.45,Concluído
119,225,119,5,2024-10-09,CE,Marketplace,1,2,163.4,0.0879,185.65,Concluído
1335,2420,184,17,2024-11-14,SP,Marketplace,5,1,216.64,0.3065,127.08,Concluído
428,775,275,21,2025-10-21,BA,Aplicativo,2,1,107.92,0.0462,94.68,Cancelado
2226,4100,234,7,2025-11-23,MG,Site Próprio,5,2,160.19,0.106,103.55,Concluído
420,760,202,17,2025-07-13,SP,Site Próprio,5,1,216.64,0.3317,127.08,Concluído
570,1032,300,29,2025-11-27,BA,Site Próprio,3,1,96.44,,78.75,Concluído
885,1612,229,21,2025-12-10,MS,Marketplace,2,1,145.69,0.1063,94.68,Concluído
1620,2946,431,5,2025-12-07,PR,Site Próprio,2,3,233.56,0.0329,185.65,Concluído
89,173,349,4,2025-06-06,SP,Site Próprio,3,2,181.1,0.1653,160.15,Concluído
1455,2653,422,52,2024-12-01,SP,Marketplace,2,2,219.54,0.1978,115.34,Concluído
54,111,302,3,2025-07-07,BA,Aplicativo,4,1,38.64,0.0471,26.91,Concluído
2108,3881,192,5,2025-12-26,PR,Site Próprio,4,1,259.51,0.0932,185.65,Concluído
2246,4143,85,23,2024-05-07,MT,Site Próprio,6,1,88.52,0.2205,43.89,Concluído
266,491,68,52,2024-10-20,RJ,Site Próprio,4,1,191.32,0.1305,115.34,Concluído
2208,4072,218,25,2025-07-21,AM,Site Próprio,2,1,35.91,0.0584,16.13,Concluído
1851,3393,646,9,2025-11-16,SP,Site Próprio,6,1,239.17,0.2396,108.49,Concluído
1706,3105,161,50,2025-01-04,RJ,Marketplace,5,1,171.54,0.1135,118.05,Concluído
815,1480,648,6,2025-11-08,GO,Site Próprio,3,2,75.96,0.0495,52.6,Concluído
2309,4257,9,6,2025-11-07,DF,Marketplace,1,1,64.57,0.0235,52.6,Concluído
1055,1907,276,19,2025-02-01,SC,Site Próprio,4,2,338.63,0.0363,137.57,Concluído
2322,4279,238,14,2025-11-05,RJ,Aplicativo,1,1,155.69,0.0823,105.23,Concluído
722,1299,319,34,2025-11-13,MG,Marketplace,1,3,68.27,0.1073,37.12,Concluído
1729,3156,482,43,2025-11-09,SP,Marketplace,2,1,353.54,0.2363,182.69,Concluído
34,72,618,13,2024-09-11,SP,Marketplace,2,1,84.35,0.1966,77.45,Concluído
1748,3186,629,50,2025-12-04,SP,Site Próprio,2,1,179.39,0.2126,118.05,Concluído
1857,3403,635,38,2024-03-03,MG,Site Próprio,6,1,110.92,0.06,48.05,Concluído
1027,1853,131,13,2025-01-18,BA,Marketplace,4,2,133.97,0.0454,77.45,Concluído
1076,1943,222,1,2024-10-11,SP,Marketplace,1,1,109.41,0.3231,91.78,Concluído
698,1255,139,5,2024-04-05,RS,Marketplace,3,1,311.41,0.0984,185.65,Cancelado
