ID_Pedido,ID_Item,ID_Cliente,ID_Produto,Estado_Extenso,Canal,ID_Vendedor,Qtd,Preco_Unit,Custo_Unit,Status,Data_Venda_BR,Desconto_Reais
126,239,326,39,Paraná,Marketplace,2,2,327.71,144.85,Concluído,17/11/2024,21.76
1723,3141,78,19,Amazonas,Site Próprio,1,1,457.16,137.57,Concluído,04/12/2024,47.36
521,943,70,37,Mato Grosso do Sul,Marketplace,4,1,127.8,61.9,Concluído,18/08/2025,10.13
706,1271,360,29,Ceará,Marketplace,4,1,130.19,78.75,Concluído,20/12/2024,8.77
520,939,288,17,Paraná,Site Próprio,1,2,129.91,127.08,Concluído,18/09/2024,57.73
1767,3230,313,32,São Paulo,Marketplace,2,2,231.1,130.06,Concluído,07/06/2024,87.68
1940,3552,118,43,Rio Grande do Sul,Site Próprio,1,1,353.54,182.69,Concluído,09/11/2025,12.73
1035,1863,65,8,Ceará,Site Próprio,6,1,62.92,43.6,Concluído,21/10/2025,5.25
922,1670,375,15,Paraná,Marketplace,3,1,35.67,22.05,Concluído,05/10/2024,2.19
4,6,159,37,Minas Gerais,Site Próprio,4,1,67.06,61.9,Concluído,26/11/2024,5.11
2357,4344,146,20,Distrito Federal,Site Próprio,2,2,84.76,55.18,Concluído,05/09/2024,10.63
2144,3944,286,36,Paraná,Marketplace,2,1,142.94,66.1,Concluído,09/04/2024,6.07
1660,3014,387,53,Santa Catarina,Marketplace,3,1,270.7,152.79,Concluído,16/08/2024,9.47
9,19,587,23,Rio Grande do Sul,Marketplace,3,2,51.32,43.89,Concluído,27/04/2025,19.38
1092,1971,344,45,São Paulo,Site Próprio,3,1,56.72,39.57,Concluído,02/02/2025,10.34
1490,2710,477,6,Rio de Janeiro,Marketplace,2,2,68.37,52.6,Concluído,15/06/2025,18.76
1235,2233,213,45,Ceará,Marketplace,4,3,83.87,39.57,Concluído,05/12/2025,26.47
449,812,439,42,Rio de Janeiro,Site Próprio,5,1,44.81,37.56,Concluído,12/07/2025,3.16
723,1301,139,24,Rio Grande do Sul,Marketplace,2,1,545.34,217.31,Cancelado,15/06/2024,54.15
2596,4779,301,31,Rio Grande do Sul,Site Próprio,4,3,97.39,39.52,Concluído,20/11/2024,31.17
135,261,167,10,São Paulo,Marketplace,4,1,176.69,120.42,Concluído,13/07/2025,35.67
1004,1805,587,8,Rio Grande do Sul,Site Próprio,6,2,56.63,43.6,Concluído,18/06/2025,4.5
866,1571,605,21,Pernambuco,Marketplace,6,1,145.69,94.68,Cancelado,14/05/2025,14.15
2323,4281,35,32,Amazonas,Marketplace,4,1,231.1,130.06,Concluído,06/10/2025,21.33
1354,2455,450,16,Minas Gerais,Site Próprio,4,1,276.02,150.82,Cancelado,12/06/2024,20.48
967,1744,526,8,São Paulo,Site Próprio,3,2,75.51,43.6,Concluído,05/05/2025,30.2
897,1631,139,8,Rio Grande do Sul,Marketplace,5,2,75.51,43.6,Concluído,14/04/2025,8.64
952,1717,198,48,São Paulo,Marketplace,6,1,229.55,66.62,Concluído,16/01/2025,40.65
284,521,489,47,Mato Grosso,Marketplace,1,1,125.66,89.54,Concluído,20/05/2025,9.02
2140,3938,346,13,São Paulo,Site Próprio,6,2,160.77,77.45,Cancelado,24/12/2024,70.58
1899,3483,205,46,Ceará,Site Próprio,3,1,133.92,81.26,Concluído,24/12/2024,4.57
915,1659,584,23,São Paulo,Marketplace,3,1,48.47,43.89,Concluído,23/11/2024,15.46
1894,3473,248,8,São Paulo,Site Próprio,6,1,53.48,43.6,Concluído,26/03/2024,12.19
1367,2476,410,5,Bahia,Site Próprio,2,1,220.58,185.65,Concluído,04/08/2025,8.32
2146,3949,177,42,São Paulo,Site Próprio,6,2,70.58,37.56,Concluído,16/09/2025,27.33
2138,3935,519,21,Rio de Janeiro,Site Próprio,4,1,145.69,94.68,Concluído,01/08/2025,13.72
1983,3646,294,6,São Paulo,Site Próprio,6,1,68.37,52.6,Concluído,13/11/2025,13.3
422,764,586,23,Rio de Janeiro,Site Próprio,5,1,80.83,43.89,Concluído,13/08/2025,13.11
2347,4327,354,41,Rio Grande do Sul,Site Próprio,5,1,333.7,180.53,Concluído,19/07/2025,22.96
2406,4428,248,16,São Paulo,Site Próprio,2,3,234.62,150.82,Concluído,12/07/2025,164.28
605,1092,559,26,Santa Catarina,Marketplace,2,1,360.99,164.45,Concluído,14/11/2024,11.8
1965,3609,597,5,São Paulo,Site Próprio,3,2,233.56,185.65,Concluído,07/03/2024,95.01
609,1102,10,5,Pernambuco,Marketplace,3,2,259.51,185.65,Concluído,18/04/2025,16.71
2473,4558,602,44,Pernambuco,Site Próprio,6,2,202.98,119.7,Concluído,22/11/2025,16.24
528,959,426,26,São Paulo,Site Próprio,5,1,216.47,164.45,Concluído,17/08/2025,45.61
307,560,287,17,Minas Gerais,Site Próprio,6,1,247.58,127.08,Cancelado,27/06/2024,41.02
837,1520,404,42,São Paulo,Marketplace,5,1,42.32,37.56,Concluído,06/12/2025,10.06
2595,4777,73,27,São Paulo,Site Próprio,3,1,272.11,88.49,Concluído,05/07/2024,50.15
1372,2485,639,38,Distrito Federal,Site Próprio,4,1,126.77,48.05,Concluído,24/05/2025,9.33
198,367,189,5,Santa Catarina,Site Próprio,6,1,192.23,185.65,Concluído,05/05/2025,8.3
2118,3902,582,41,Bahia,Site Próprio,5,2,333.7,180.53,Concluído,21/09/2024,42.31
1080,1949,392,29,São Paulo,Marketplace,5,3,166.35,78.75,Concluído,11/02/2025,115.08
2258,4166,216,41,Rio de Janeiro,Site Próprio,2,1,412.22,180.53,Concluído,16/11/2025,37.02
867,1573,272,5,Santa Catarina,Site Próprio,5,1,220.58,185.65,Concluído,19/05/2025,13.23
448,809,428,29,Mato Grosso do Sul,Site Próprio,2,2,122.95,78.75,Concluído,25/02/2025,21.61
1769,3233,592,45,Minas Gerais,Site Próprio,3,1,72.93,39.57,Concluído,12/11/2025,4.24
2145,3947,607,39,Rio de Janeiro,Site Próprio,6,1,624.57,144.85,Concluído,23/08/2024,72.14
6,12,22,31,São Paulo,Site Próprio,5,1,54.11,39.52,Concluído,21/11/2024,9.64
1123,2026,586,49,Rio de Janeiro,Site Próprio,1,1,131.25,73.39,Concluído,05/11/2025,13.22
90,177,635,30,Minas Gerais,Marketplace,2,3,331.74,145.7,Concluído,13/07/2024,94.94
1374,2489,540,46,Paraná,Site Próprio,1,1,141.8,81.26,Concluído,21/02/2025,10.89
2110,3887,133,4,Rio de Janeiro,Site Próprio,5,2,230.9,160.15,Concluído,18/11/2025,47.15
1413,2570,640,52,São Paulo,Site Próprio,2,1,232.45,115.34,Concluído,22/05/2025,44.1
1920,3521,400,38,Distrito Federal,Marketplace,5,1,70.42,48.05,Concluído,10/11/2025,4.07
2041,3761,106,24,Minas Gerais,Marketplace,5,1,522.62,217.31,Concluído,17/07/2024,45.05
1795,3283,631,26,São Paulo,Site Próprio,6,3,309.42,164.45,Concluído,09/08/2024,201.25
919,1665,566,53,Goiás,Site Próprio,1,1,270.7,152.79,Concluído,04/11/2025,27.61
1215,2192,253,10,Rio de Janeiro,Marketplace,3,2,202.75,120.42,Concluído,16/12/2024,33.62
2635,4858,450,32,Minas Gerais,Marketplace,1,2,271.88,130.06,Concluído,27/06/2024,44.1
1840,3371,487,35,Paraná,Marketplace,1,3,153.58,79.44,Concluído,04/10/2025,34.83
1461,2661,4,3,São Paulo,Marketplace,5,2,57.96,26.91,Concluído,25/10/2025,21.33
2307,4253,65,51,Ceará,Marketplace,3,3,361.14,201.19,Concluído,10/11/2025,107.48
1954,3579,204,46,São Paulo,Marketplace,5,1,165.44,81.26,Cancelado,13/05/2025,27.4
1138,2047,514,5,Mato Grosso do Sul,Site Próprio,1,2,192.23,185.65,Concluído,24/11/2024,21.45
1441,2625,429,4,Rio de Janeiro,Site Próprio,1,1,325.98,160.15,Concluído,17/03/2025,27.87
1863,3411,447,40,Rio de Janeiro,Marketplace,4,2,104.1,53.25,Concluído,17/12/2025,17.88
660,1186,337,6,Minas Gerais,Marketplace,6,1,47.83,52.6,Concluído,14/08/2025,1.55
554,1007,394,40,São Paulo,Marketplace,6,1,72.83,53.25,Concluído,08/04/2025,14.29
1951,3570,552,7,São Paulo,Site Próprio,6,1,160.19,103.55,Concluído,14/07/2024,33.51
2029,3738,168,6,São Paulo,Site Próprio,1,1,87.36,52.6,Concluído,12/10/2025,17.5
2526,4657,485,3,Rio Grande do Sul,Site Próprio,1,1,57.96,26.91,Cancelado,11/10/2025,2.0
1139,2050,626,20,Rio Grande do Sul,Site Próprio,1,1,62.78,55.18,Concluído,27/11/2024,4.45
2176,4012,123,4,Rio de Janeiro,Marketplace,1,1,244.48,160.15,Concluído,18/08/2025,32.88
141,270,342,5,Rio Grande do Sul,Site Próprio,6,2,221.06,185.65,Concluído,07/01/2025,20.65
1105,1994,468,51,São Paulo,Site Próprio,3,2,306.97,201.19,Concluído,05/09/2025,112.96
139,266,360,4,Ceará,Marketplace,6,1,181.1,160.15,Concluído,22/10/2024,12.77
505,915,177,30,São Paulo,Marketplace,1,1,331.74,145.7,Concluído,12/05/2024,66.81
1260,2279,271,6,Rio de Janeiro,Marketplace,6,2,56.27,52.6,Concluído,23/04/2024,8.14
1235,2232,213,3,Ceará,Marketplace,4,1,66.65,26.91,Concluído,05/12/2025,7.32
151,291,402,31,Rio Grande do Sul,Site Próprio,4,1,60.12,39.52,Concluído,22/04/2024,4.84
1604,2913,338,8,Rio Grande do Sul,Site Próprio,6,1,72.36,43.6,Concluído,15/11/2024,6.89
1164,2094,73,51,São Paulo,Site Próprio,6,1,433.37,201.19,Concluído,08/02/2025,89.4
2480,4572,139,25,Rio Grande do Sul,Site Próprio,5,1,41.03,16.13,Concluído,10/06/2024,4.17
911,1653,280,53,Goiás,Site Próprio,3,1,200.52,152.79,Concluído,24/10/2024,10.65
2246,4142,85,34,Mato Grosso,Site Próprio,6,2,105.99,37.12,Concluído,07/05/2024,6.87
2310,4258,298,45,Ceará,Marketplace,4,1,72.93,39.57,Concluído,10/11/2025,2.48
1673,3040,49,6,Rio Grande do Sul,Site Próprio,1,1,59.08,52.6,Cancelado,23/11/2024,4.97
1469,2678,526,5,São Paulo,Site Próprio,5,1,311.41,185.65,Cancelado,11/05/2025,57.83
151,289,402,17,Rio Grande do Sul,Site Próprio,4,2,152.83,127.08,Concluído,22/04/2024,52.08
1708,3108,425,6,Minas Gerais,Marketplace,3,1,68.37,52.6,Concluído,26/12/2025,5.41
2623,4829,588,5,Paraná,Marketplace,6,3,220.58,185.65,Concluído,04/11/2024,53.73
317,576,607,23,Rio de Janeiro,Site Próprio,6,2,68.42,43.89,Concluído,15/11/2025,32.1
472,851,159,12,Minas Gerais,Marketplace,2,1,396.16,209.52,Concluído,12/09/2025,40.76
2109,3884,25,5,Minas Gerais,Site Próprio,4,1,259.51,185.65,Concluído,13/10/2025,24.63
955,1723,36,12,Distrito Federal,Site Próprio,4,1,489.38,209.52,Concluído,10/02/2025,39.69
2146,3950,177,6,São Paulo,Site Próprio,6,1,79.76,52.6,Concluído,16/09/2025,17.56
608,1101,34,49,Minas Gerais,Aplicativo,2,1,78.7,73.39,Cancelado,14/05/2025,4.6
670,1208,128,8,Mato Grosso,Site Próprio,4,3,62.92,43.6,Cancelado,06/06/2024,7.34
1024,1844,571,35,Santa Catarina,Site Próprio,6,2,161.25,79.44,Concluído,22/11/2024,29.7
1026,1849,174,21,Mato Grosso do Sul,Marketplace,3,1,205.68,94.68,Concluído,07/12/2025,13.68
1394,2525,119,31,Ceará,Marketplace,3,1,68.99,39.52,Concluído,19/04/2024,6.24
2145,3948,607,5,Rio de Janeiro,Site Próprio,6,1,311.41,185.65,Concluído,23/08/2024,33.54
937,1695,155,1,São Paulo,Aplicativo,4,1,109.41,91.78,Concluído,04/11/2025,30.97
2267,4182,572,32,Minas Gerais,Marketplace,3,2,326.25,130.06,Concluído,24/03/2025,35.76
2477,4566,58,28,São Paulo,Aplicativo,6,2,275.8,142.78,Concluído,18/10/2025,93.28
2154,3961,243,20,São Paulo,Site Próprio,2,1,94.18,55.18,Concluído,25/10/2025,17.63
123,234,479,12,São Paulo,Site Próprio,4,1,489.38,209.52,Concluído,20/05/2024,116.52
1821,3333,475,47,Rio de Janeiro,Site Próprio,1,2,199.58,89.54,Concluído,24/11/2024,34.77
1452,2648,106,49,Minas Gerais,Marketplace,5,1,143.75,73.39,Cancelado,03/11/2025,15.78
2192,4042,1,6,Santa Catarina,Marketplace,5,3,68.37,52.6,Concluído,04/06/2024,8.37
950,1712,371,46,São Paulo,Site Próprio,5,3,122.55,81.26,Concluído,07/08/2025,69.23
94,183,289,19,Mato Grosso do Sul,Aplicativo,4,2,432.7,137.57,Concluído,17/01/2025,65.68
808,1463,274,17,Rio de Janeiro,Site Próprio,4,2,152.83,127.08,Concluído,17/11/2025,72.04
24,50,592,40,Minas Gerais,Marketplace,3,1,85.68,53.25,Concluído,27/11/2025,5.74
2600,4786,599,46,Santa Catarina,Site Próprio,6,2,181.19,81.26,Concluído,14/01/2024,39.17
2485,4583,571,14,Santa Catarina,Marketplace,2,3,192.33,105.23,Concluído,02/11/2024,20.83
51,107,148,7,São Paulo,Site Próprio,1,2,118.66,103.55,Concluído,08/07/2025,45.99
243,444,408,6,São Paulo,Site Próprio,6,2,68.37,52.6,Concluído,04/06/2025,23.82
1083,1955,650,28,Ceará,Site Próprio,3,2,315.2,142.78,Cancelado,11/10/2025,47.97
2574,4743,325,5,Rio de Janeiro,Marketplace,1,1,220.58,185.65,Cancelado,10/11/2025,31.72
405,727,145,14,Rio Grande do Sul,Site Próprio,2,1,115.33,105.23,Concluído,19/05/2024,9.71
1238,2239,577,43,São Paulo,Site Próprio,2,1,412.46,182.69,Concluído,01/11/2025,71.81
1287,2331,72,36,São Paulo,Marketplace,4,1,130.51,66.1,Cancelado,05/04/2025,22.54
2240,4126,196,47,São Paulo,Site Próprio,1,1,239.5,89.54,Concluído,06/07/2024,49.27
88,170,47,18,São Paulo,Marketplace,5,2,480.25,173.9,Concluído,09/07/2025,166.74
552,1002,243,43,São Paulo,Site Próprio,6,1,290.98,182.69,Concluído,03/02/2025,57.29
1780,3253,128,28,Mato Grosso,Aplicativo,3,1,262.67,142.78,Concluído,08/11/2025,14.55
1194,2149,437,6,Rio de Janeiro,Aplicativo,3,2,91.16,52.6,Concluído,22/03/2025,13.35
103,198,440,7,Bahia,Marketplace,4,1,197.88,103.55,Concluído,26/09/2025,15.61
2492,4592,415,24,São Paulo,Marketplace,6,1,386.28,217.31,Concluído,21/04/2025,72.85
2061,3794,319,35,Minas Gerais,Aplicativo,2,1,153.58,79.44,Concluído,04/11/2024,13.15
360,648,358,25,Distrito Federal,Marketplace,6,1,21.53,16.13,Concluído,20/10/2025,1.49
1671,3036,57,12,Rio Grande do Sul,Site Próprio,4,2,419.47,209.52,Concluído,04/11/2025,77.1
2245,4141,532,5,São Paulo,Site Próprio,5,1,220.58,185.65,Concluído,02/09/2025,39.24
2027,3734,115,5,Minas Gerais,Site Próprio,2,1,233.56,185.65,Concluído,07/08/2025,14.92
1522,2759,306,51,Amazonas,Marketplace,6,1,240.76,201.19,Concluído,03/12/2025,9.61
202,374,351,6,Maranhão,Aplicativo,2,1,50.64,52.6,Concluído,09/11/2025,3.26
2594,4775,647,53,Rio Grande do Sul,Marketplace,1,1,334.39,152.79,Concluído,02/12/2024,16.45
312,567,153,49,Goiás,Aplicativo,5,1,78.7,73.39,Concluído,01/02/2025,2.74
2020,3721,75,16,Paraná,Marketplace,4,2,276.02,150.82,Concluído,14/03/2025,35.66
1594,2896,91,50,São Paulo,Marketplace,6,2,171.54,118.05,Concluído,20/05/2024,68.24
2472,4557,26,6,São Paulo,Site Próprio,2,1,79.76,52.6,Concluído,15/02/2025,15.81
1901,3486,82,36,Minas Gerais,Site Próprio,3,1,130.51,66.1,Concluído,10/05/2025,11.12
644,1156,288,8,Paraná,Marketplace,4,2,53.48,43.6,Concluído,27/12/2024,4.91
2244,4136,361,8,São Paulo,Marketplace,1,1,75.51,43.6,Concluído,15/11/2024,17.13
539,974,457,7,São Paulo,Site Próprio,1,1,197.88,103.55,Concluído,02/12/2025,35.02
1798,3288,366,39,Paraná,Site Próprio,1,2,468.43,144.85,Concluído,15/08/2024,28.67
1972,3628,530,1,São Paulo,Site Próprio,5,1,139.5,91.78,Concluído,01/05/2024,37.97
1979,3639,626,1,Rio Grande do Sul,Site Próprio,5,1,147.71,91.78,Concluído,15/08/2024,28.85
1020,1836,549,15,São Paulo,Site Próprio,4,2,43.34,22.05,Concluído,20/04/2025,20.45
1276,2309,232,38,São Paulo,Site Próprio,6,2,126.77,48.05,Concluído,21/06/2025,40.95
1023,1841,586,1,Rio de Janeiro,Site Próprio,6,1,172.33,91.78,Concluído,19/09/2025,31.85
1137,2045,180,5,São Paulo,Marketplace,6,1,192.23,185.65,Concluído,08/09/2024,40.0
2393,4406,635,33,Minas Gerais,Marketplace,1,1,242.35,122.16,Concluído,13/11/2025,21.88
2377,4373,145,17,Rio Grande do Sul,Marketplace,3,1,175.37,127.08,Concluído,02/12/2025,24.2
2570,4733,397,49,São Paulo,Aplicativo,1,2,143.75,73.39,Concluído,26/11/2025,63.88
2579,4751,219,37,Goiás,Marketplace,6,1,127.8,61.9,Concluído,18/11/2024,11.16
2561,4719,422,5,São Paulo,Site Próprio,2,3,220.58,185.65,Concluído,23/12/2024,125.66
467,845,110,21,São Paulo,Marketplace,3,1,145.69,94.68,Cancelado,18/12/2025,24.78
2437,4490,542,4,Rio de Janeiro,Site Próprio,3,1,271.65,160.15,Concluído,23/11/2025,26.68
1197,2156,118,10,Rio Grande do Sul,Marketplace,2,1,214.68,120.42,Concluído,12/12/2024,9.06
186,350,28,37,Espírito Santo,Marketplace,4,1,90.72,61.9,Concluído,16/08/2025,8.16
435,785,72,21,São Paulo,Site Próprio,1,3,179.97,94.68,Concluído,14/08/2024,127.9
23,48,154,39,Bahia,Marketplace,6,1,404.82,144.85,Concluído,12/02/2025,39.75
1986,3652,106,22,Minas Gerais,Site Próprio,5,2,277.07,88.13,Concluído,26/09/2024,49.93
2442,4499,604,16,São Paulo,Marketplace,3,1,234.62,150.82,Concluído,10/11/2024,56.05
2180,4019,24,30,Distrito Federal,Marketplace,5,2,315.94,145.7,Concluído,04/11/2024,52.64
793,1440,213,5,Ceará,Site Próprio,4,1,298.44,185.65,Concluído,22/12/2025,21.25
1036,1866,159,1,Minas Gerais,Site Próprio,1,1,139.5,91.78,Concluído,11/11/2025,30.75
1752,3196,283,49,Paraná,Site Próprio,5,1,131.25,73.39,Concluído,24/03/2025,8.77
16,34,420,29,São Paulo,Marketplace,3,1,91.08,78.75,Concluído,09/12/2024,21.15
435,788,72,47,São Paulo,Site Próprio,1,1,209.56,89.54,Concluído,14/08/2024,42.12
2483,4578,24,9,Distrito Federal,Aplicativo,1,1,227.79,108.49,Concluído,05/12/2025,11.62
1442,2628,124,45,São Paulo,Aplicativo,4,2,87.51,39.57,Concluído,23/07/2024,37.17
515,932,537,8,Rio de Janeiro,Marketplace,1,1,41.95,43.6,Concluído,17/08/2025,4.79
1326,2405,310,4,Rio Grande do Sul,Marketplace,2,1,171.04,160.15,Concluído,22/09/2024,15.29
932,1686,564,42,Distrito Federal,Site Próprio,3,1,67.22,37.56,Concluído,05/12/2025,1.93
694,1249,377,6,São Paulo,Site Próprio,2,2,64.57,52.6,Concluído,27/02/2024,30.45
45,93,476,36,Amazonas,Site Próprio,4,1,78.26,66.1,Concluído,19/06/2024,2.43
1576,2852,196,3,São Paulo,Marketplace,4,1,69.55,26.91,Cancelado,21/04/2025,11.32
1544,2794,424,37,Rio Grande do Sul,Site Próprio,2,1,127.8,61.9,Concluído,10/05/2024,10.74
423,765,340,36,Bahia,Marketplace,3,1,105.65,66.1,Concluído,26/07/2025,4.7
1645,2989,318,52,Pernambuco,Site Próprio,6,2,219.54,115.34,Concluído,01/06/2024,36.84
1352,2449,282,29,Ceará,Marketplace,6,3,151.89,78.75,Cancelado,15/01/2025,23.79
958,1729,428,39,Mato Grosso do Sul,Site Próprio,2,1,442.41,144.85,Concluído,04/05/2025,47.38
134,258,291,16,Pernambuco,Site Próprio,5,1,173.79,150.82,Concluído,22/10/2025,7.0
677,1220,7,5,Rio de Janeiro,Marketplace,1,1,221.06,185.65,Concluído,02/12/2025,27.65
647,1162,385,53,Distrito Federal,Aplicativo,2,1,318.47,152.79,Cancelado,13/10/2025,27.39
426,773,631,5,São Paulo,Site Próprio,2,2,233.56,185.65,Concluído,08/06/2025,96.65
165,313,567,37,Rio de Janeiro,Site Próprio,2,1,94.67,61.9,Concluído,08/08/2025,13.23
2384,4387,257,17,Minas Gerais,Site Próprio,2,1,206.32,127.08,Concluído,06/10/2025,24.14
2188,4033,361,42,São Paulo,Site Próprio,3,1,80.66,37.56,Concluído,14/12/2024,18.78
1651,2998,645,7,Mato Grosso do Sul,Site Próprio,2,1,160.19,103.55,Concluído,17/11/2025,12.54
2322,4280,238,45,Rio de Janeiro,Aplicativo,1,1,61.99,39.57,Concluído,05/11/2025,4.55
655,1177,3,16,Pernambuco,Site Próprio,4,1,184.01,150.82,Concluído,23/10/2025,15.6
2114,3897,4,17,São Paulo,Marketplace,3,1,206.32,127.08,Concluído,25/10/2024,59.67
747,1350,401,46,Rio Grande do Sul,Marketplace,3,2,140.05,81.26,Concluído,15/12/2025,11.12
2050,3776,138,7,Minas Gerais,Site Próprio,3,1,197.88,103.55,Concluído,05/09/2025,11.14
1712,3117,115,45,Minas Gerais,Marketplace,2,1,65.63,39.57,Concluído,27/02/2025,4.75
1917,3517,132,9,Minas Gerais,Marketplace,1,1,227.79,108.49,Concluído,18/06/2025,13.14
1268,2299,111,9,Distrito Federal,Site Próprio,5,1,205.01,108.49,Concluído,16/05/2024,9.64
1584,2872,450,37,Minas Gerais,Marketplace,4,1,106.5,61.9,Concluído,06/05/2024,4.99
212,392,287,51,Minas Gerais,Site Próprio,3,3,321.01,201.19,Concluído,25/12/2024,54.7
804,1457,546,13,São Paulo,Site Próprio,3,1,113.88,77.45,Concluído,11/07/2024,20.08
605,1093,559,14,Santa Catarina,Marketplace,2,2,192.33,105.23,Concluído,14/11/2024,28.35
1773,3240,267,31,São Paulo,Site Próprio,6,1,68.99,39.52,Concluído,24/03/2025,14.33
1533,2779,437,33,Rio de Janeiro,Site Próprio,2,2,276.97,122.16,Concluído,05/07/2025,68.69
2422,4463,445,15,Rio de Janeiro,Site Próprio,3,1,40.93,22.05,Concluído,20/10/2024,3.35
2412,4442,621,47,Paraná,Marketplace,5,2,229.52,89.54,Concluído,01/07/2025,18.27
1988,3657,336,5,São Paulo,Site Próprio,2,2,272.49,185.65,Cancelado,23/12/2024,95.86
1420,2584,454,16,São Paulo,Aplicativo,2,2,317.42,150.82,Concluído,22/11/2025,123.73
1782,3258,47,3,São Paulo,Marketplace,2,1,57.96,26.91,Concluído,08/08/2024,12.25
758,1373,354,17,Rio Grande do Sul,Marketplace,1,1,175.37,127.08,Concluído,16/09/2024,32.92
509,920,23,8,São Paulo,Site Próprio,3,1,72.36,43.6,Concluído,27/04/2024,14.9
2336,4308,464,17,São Paulo,Marketplace,5,2,206.32,127.08,Cancelado,14/05/2025,122.84
1405,2551,311,32,São Paulo,Marketplace,6,1,312.66,130.06,Concluído,10/02/2025,70.57
295,538,381,8,Paraná,Site Próprio,4,1,39.62,43.6,Concluído,05/10/2024,3.33
678,1221,521,20,São Paulo,Site Próprio,2,1,59.3,55.18,Concluído,02/11/2024,13.24
2317,4272,224,13,Santa Catarina,Site Próprio,3,1,120.58,77.45,Concluído,11/05/2025,5.57
